rdev1_1958,rdev1_1959,rdev1_1960,rdev1_1961,rdev1_1962,rdev1_1963,rdev1_1964,rdev1_1965,rdev1_1966,rdev1_1967,rdev1_1968,rdev1_1969,rdev1_1970,rdev1_1971,rdev1_1972,rdev1_1973,rdev1_1974,rdev1_1975,rdev1_1976,rdev1_1977,rdev1_1978,rdev1_1979,rdev1_1980,rdev1_1981,rdev1_1982,rdev1_1983,rdev1_1984,rdev1_1985,rdev1_1986,rdev1_1987,rdev1_1988,rdev1_1989,rdev1_1990,rdev1_1991,rdev1_1992,rdev1_1993,rdev1_1994,rdev1_1995,rdev1_1996,rdev1_1997,rdev1_1998,rdev1_1999,rdev1_2000,rdev1_2001,rdev1_2002,rdev1_2003,rdev1_2004,rdev1_2005,rdev1_2006,rdev1_2007,rdev1_2008,rdev1_2009,rdev1_2010,rdev1_2011,rdev1_2012,rdev1_2013,rdev1_2014,rdev1_2015,rdev1_2016,rdev1_2017,rdev1_2018,rdev1_2019,rdev1_2020
-0.78906,0.320042,-0.27026,-0.552972,-0.299004,2.97587,-0.156949,0.722086,-0.170368,0.927875,-0.964313,-0.861481,-0.67863,0.873467,2.58403,0.486833,0.767702,0.896402,0.737938,0.429481,1.49171,-0.264296,-0.191102,0.129769,0.867825,0.310349,-0.215301,1.01639,1.5799,1.89333,0.557398,-1.27291,1.68363,0.688257,-0.0182147,-0.154333,-0.924997,-0.583357,-0.119053,-0.817007,-1.65798,-1.63038,-0.72119,0.871607,-0.256312,-0.106866,-0.958687,-1.84328,-0.889691,-1.79991,-1.14596,1.19399,-0.976848,-0.00204357,-0.539008,-0.814963,-1.03246,-0.43364,-1.11134,-0.0986786,0.519842,-0.550612,-1.14885
-0.478731,0.438088,-0.163679,0.151195,0.256755,2.98645,0.6763,-0.0115196,-0.00322323,0.373952,-0.835407,-2.01301,-0.575957,-0.176097,3.00696,-0.237895,-1.56642,0.811353,1.09006,0.519191,-0.0625455,1.43223,-0.153659,0.890433,-0.00949632,-0.407555,0.382168,-0.392848,2.42576,1.93107,-0.907053,0.691102,0.713522,0.561752,0.925173,-1.21452,-0.652385,-0.602963,0.654383,-0.446703,-1.09936,-0.907328,-1.80551,0.439891,0.165736,-0.447122,0.23654,-0.995753,-3.0856,-1.83501,-0.794278,1.05824,-0.736301,0.150528,-0.376362,-1.37001,-0.583195,-0.880644,-0.264477,-1.15285,0.653493,0.737286,0.781609
0.802291,0.0134426,-0.883393,-0.639589,-0.37076,2.69263,1.28719,1.1454,0.45472,-0.749837,-0.874637,-1.21848,0.591757,0.39792,2.71119,0.673183,1.07743,0.373033,0.77664,-0.0601103,0.652981,1.46904,0.710616,0.334678,-0.0956667,0.0950511,-0.623441,-0.581964,1.48036,2.60625,-0.240273,-0.143225,-0.0710398,1.47784,-0.486623,-0.156331,-0.339523,-0.218469,0.0541444,-1.55957,-1.15208,-0.509987,-0.875018,-0.0494648,0.242186,-0.36462,-0.930387,-1.39343,-1.09621,-1.24167,0.82966,0.0814264,-0.299496,-0.768162,-1.56037,-0.498516,-0.132696,-0.547229,-0.772685,-1.52021,0.435936,-0.801111,-0.562668
0.300263,0.461843,0.127892,-0.110775,0.566012,2.86242,0.166155,1.09985,-0.91104,-0.83689,-0.868838,-0.835995,-0.445598,-0.0737765,2.91333,0.169994,0.41672,0.754559,-0.273871,-0.0969452,1.46161,0.537331,0.582118,0.0224426,0.917397,-0.265313,0.619994,0.298605,1.88101,2.05608,-0.524219,0.5071,0.257272,1.67467,-1.28409,-1.48246,-1.37911,-0.246007,-0.0977429,-0.582974,-2.11202,-0.835098,-0.838661,0.220107,0.258724,-0.0154518,-0.971891,-1.12257,-0.741082,-1.25404,0.66264,-0.22901,0.253076,-0.0376351,-0.891351,-1.18566,-0.137587,-0.660999,-1.15296,-0.346893,0.689852,-0.682721,-0.750579
-0.336955,0.947949,-0.545816,-0.469788,-0.553935,3.04826,-0.864879,-0.889737,0.0995309,-0.240944,-0.867472,-0.0606723,0.3682,0.131261,2.79387,-1.29911,0.181823,1.28242,-0.247158,1.10937,1.12958,-0.160718,0.981445,0.438534,-0.11276,0.6962,-0.00332143,-0.498056,1.60419,2.1612,0.133037,-0.0499826,1.49207,1.09449,-0.434258,-0.327813,-0.504726,-1.03923,-0.27067,-0.336949,-1.09944,-1.69696,-0.376438,0.913629,-0.66827,-0.996198,-0.14687,-1.13866,-0.443579,-1.59248,0.306854,-0.13067,0.235378,-0.903151,-0.669021,-0.00134942,-0.960952,-0.334457,-0.857371,-0.486641,0.43566,-0.293093,-0.782088
0.249571,-0.247601,-0.37331,-0.652771,0.62194,2.75032,0.958761,0.546488,0.941178,-0.134096,-1.71832,-1.60529,-0.0210451,0.778354,2.48612,0.975978,0.325504,0.771255,-0.351658,1.24259,0.530565,-0.694049,1.17138,0.471964,-0.0644061,-0.249905,0.610095,0.8948,0.921926,2.28416,-0.865562,0.23473,0.556737,1.3573,-1.28053,-0.417067,-0.575128,-1.07275,0.224344,-1.16648,-0.945486,-0.801718,-1.18434,-0.855151,1.06365,-0.807427,-0.142674,-0.938718,-1.13602,-2.18287,0.117627,0.0824321,0.647151,0.363745,-2.32396,-0.520344,-0.349134,-1.76336,-0.586025,-0.660345,0.613169,-0.0687871,0.569197
0.736539,-1.54617,0.191029,-0.638484,0.326401,3.2277,-0.0629517,-0.143086,-0.588019,-0.0066004,-1.02583,-1.46164,-0.122184,-0.79371,3.01483,-0.75383,0.178761,-0.120165,0.0380502,1.87548,-0.847171,1.26767,0.526134,-0.178251,0.163848,-0.128882,1.17206,0.0204639,1.01482,2.50962,0.0665553,0.117749,1.4876,1.65694,-0.681467,-1.11053,-1.48727,-0.269027,-0.495493,-0.481607,-0.923218,-1.70993,-0.436009,-0.464969,0.916846,-0.635825,-0.862789,-1.45026,-1.03874,-1.00997,0.235409,0.701171,0.0134656,-0.00940035,-0.640969,-0.384055,-0.132014,-0.149863,-0.66986,-0.137827,0.743813,-0.774574,-0.11434
0.0550489,0.300208,-0.676909,-0.432995,-0.153826,3.04452,-0.303203,1.0219,0.195703,-0.0984907,-1.56166,-0.483229,0.0515818,-1.09349,2.94704,0.103125,-0.135429,1.25776,0.0749568,1.42246,-0.227016,0.0130881,1.12952,0.436286,-0.008987,-1.25159,0.391596,0.880701,1.55353,2.59806,-0.880639,0.0487603,0.958695,0.66807,-0.478128,0.222191,-1.21633,-0.0741188,-0.0826615,-1.80229,-0.601238,-0.238987,-1.22218,-0.489892,1.06162,-0.0934746,-0.97514,-2.66312,-0.730833,-1.74095,0.374084,0.631913,0.480809,-0.339959,-0.902154,-0.579394,-1.35401,-0.428728,-0.376247,-0.0630292,0.625684,-0.202632,-0.85688
0.52693,0.424477,-0.46132,-1.64085,0.277599,3.11378,-0.366905,-0.972835,0.585805,0.189701,-0.925078,-0.182883,-0.546667,0.146601,2.7067,-1.00442,0.973704,0.871627,0.981363,1.44517,-0.551899,1.4525,-0.184272,0.70507,-1.21591,-0.529683,1.06592,0.846603,1.24085,2.35923,-0.133222,-0.83647,0.686707,1.59322,-1.32364,-0.305649,-1.22283,-1.52361,0.142168,-0.97569,-1.49767,-1.16584,-0.842356,1.03455,-0.208382,-0.654579,-0.351565,-1.38412,-1.01569,-0.895414,0.0935549,1.09501,-0.185493,-0.227977,-0.196092,-0.965058,-0.303523,-0.668041,-0.440175,-0.420335,0.575107,-0.894259,-0.310029
0.420666,-0.710004,0.170808,-0.783945,-0.275561,3.07803,-0.512608,-0.790249,0.478854,-0.465694,0.158123,-0.812254,0.321847,-0.202588,2.84014,-0.673392,0.606807,0.367407,0.271511,1.39894,-0.149976,1.5572,-0.846556,0.4968,0.954735,-1.05846,0.256224,0.324814,1.61537,2.32082,0.538545,0.344371,0.116042,1.47979,-0.897293,-0.715577,-0.27856,-0.307652,-1.06604,-0.270861,-0.799408,-1.38366,-0.336918,0.193829,0.0143991,-0.640066,-0.477889,-1.45872,-0.665906,-1.10897,0.358289,0.45531,-0.612049,-0.503157,-0.535587,-0.753335,-0.334092,-0.410452,-1.36715,-0.724953,0.384992,-0.423888,0.0146866
-1.4322,-0.0291497,-1.38411,-0.437438,-0.0887885,3.25387,0.303699,-0.306176,-0.297101,-0.389044,-0.746033,-0.715766,0.15981,-0.251908,2.91778,0.898046,0.905487,1.11177,0.28295,0.124452,1.19003,1.39756,0.0509561,0.951628,0.19787,-0.401442,0.085989,0.110322,1.64967,2.48467,0.898208,-0.839428,0.072899,2.02686,0.172887,-0.225163,-1.41122,-0.474211,-0.449459,-1.06026,-0.719253,-2.13148,-0.840406,-0.445998,1.09936,-0.589623,-0.896764,-1.96598,-2.20866,-1.59522,-0.395741,0.766251,0.246495,-0.294426,-0.512611,-0.322805,-0.0783237,-0.357516,-1.05249,-1.42633,0.262836,0.678986,-0.848993
-1.56423,-0.834153,-0.745555,0.0933414,1.1531,2.84268,-0.341585,1.23623,0.268071,-1.02928,-2.32955,-0.418898,0.179741,-0.146406,3.07008,-0.00947237,0.940882,0.759447,-1.66449,1.21769,0.936434,0.191657,-0.784731,0.735846,0.722384,0.0237371,0.375274,0.108545,1.55284,2.48632,-0.830536,0.229891,0.0196099,1.79763,-1.62699,-0.713426,-0.641915,-0.433428,-0.124211,-0.84488,-1.38431,-0.684152,-0.363674,0.403057,-0.149051,-0.177886,-0.220978,-1.09493,-0.322376,-1.79043,0.0774799,0.984063,0.193735,-0.917639,-0.277709,-0.58604,-0.136345,-0.752392,-1.06182,-0.229773,0.379003,0.178346,-0.0777825
0.109948,-0.166873,-0.673342,0.316359,-0.596883,2.90266,0.938624,0.644917,-0.0851963,-1.02359,-0.398919,-0.847986,-0.408427,-0.523462,2.85708,-0.941796,-0.879277,1.20971,0.670412,1.50117,0.280527,0.372678,0.130216,0.942715,-0.609863,-0.449902,1.00225,-0.228203,0.934969,2.45859,-0.990676,-0.150579,1.51196,1.40164,-0.916593,-1.04429,-0.780218,-0.486153,0.348618,-1.69395,-0.772455,-1.14889,-0.886059,0.164976,0.819386,0.231242,-1.50322,-0.472898,-0.600777,-0.892951,-0.74908,0.827966,0.242603,-0.32211,-0.473809,-0.359191,-0.666084,-0.278402,-1.27404,-0.489815,0.448244,0.238084,-0.582497
-0.236971,0.607412,-0.337588,-0.112334,-1.13495,2.89243,0.941279,-0.302171,0.00907306,-0.533977,-0.296541,-0.105539,-0.0805749,0.336283,2.45147,1.32549,-0.18746,0.424288,0.211278,0.810224,1.50162,-0.560197,0.582502,-0.083475,0.942854,-1.01626,-0.648066,0.588317,2.1238,1.72868,0.206357,-0.0298387,0.297444,1.3319,0.155849,-0.680121,-0.270357,-1.20078,-0.117294,-0.134121,-1.40685,-1.56657,-0.69812,0.662641,0.0432251,-0.446165,-0.803524,-1.26161,-0.90582,-1.724,-0.272562,0.751863,0.100961,-0.181744,-0.871437,-0.302192,-0.831313,-0.00874476,-1.46476,-0.999704,0.148597,-0.505592,-0.904672
-0.510821,0.0847909,0.517723,0.0419993,-0.208896,2.94475,0.0433403,0.340822,-0.685044,0.727851,-0.829525,0.0694135,-0.0815406,-0.39879,2.89995,-1.22219,-1.31211,1.0833,-0.387905,0.640929,1.46022,1.0057,-0.105846,1.02689,-0.673576,0.367911,-0.353186,0.176271,1.25215,2.43367,-1.06148,-0.444338,1.39628,1.27872,0.257014,-0.431794,-1.34926,-0.635348,-0.590366,-0.677408,-0.522009,-0.921116,-1.16174,0.0190015,0.796893,-0.42794,-1.06448,-0.779849,-1.02644,-0.957534,0.316395,0.407997,-0.0515331,-0.138805,0.112202,-1.02453,-0.773281,-1.48858,-0.731865,-0.632207,0.498746,0.165106,-0.927923
0.480267,-0.465579,0.356574,-1.69292,-0.209845,3.00035,1.18563,0.55417,0.425477,0.754673,-0.489489,-0.658775,0.0778281,-1.28344,3.00421,-1.13508,-0.398212,1.3227,-0.128983,1.07909,1.18157,1.52694,0.33715,-0.551728,-0.519616,0.69751,0.421924,0.960588,0.915948,2.49784,0.532285,0.579884,1.71859,0.897894,-0.0372488,-0.479784,-1.47248,0.124015,-0.696761,-1.84126,-1.9591,-0.555259,-1.44297,-0.353106,0.781746,-0.694461,-1.57002,-0.280447,-1.57587,-1.58796,-0.895056,0.786622,-0.352655,-0.086513,-0.297712,-1.52357,-0.0165547,-1.36735,-1.47749,-0.466542,0.413141,-1.05838,0.327967
0.76046,0.0613924,0.187912,-0.167195,-0.769978,3.00678,0.528601,0.541185,0.484017,-0.768913,-1.35257,-0.0351467,0.0357058,-2.64346,2.82973,-0.0562899,0.860177,0.521981,1.50128,0.868345,0.977304,0.94988,-1.13305,0.954706,-0.419718,0.117755,0.706368,-0.358052,1.74586,2.40561,-1.23256,0.0150434,1.24042,0.779896,-0.127348,0.0836106,-0.473771,-0.757068,-0.259367,-0.299603,-0.6817,-2.44266,-1.49488,-0.166253,0.929438,0.562488,-1.51243,-1.74792,-1.03064,-1.35885,0.19875,0.320041,0.826046,-0.477948,-0.743644,-1.11677,-0.250737,-1.28988,-0.061207,-0.843077,0.497184,-1.11939,-0.0660647
0.128745,-0.0570586,-0.333678,-0.214126,-0.145428,2.99009,-0.668785,0.791524,-0.736868,-0.715974,-0.312702,-0.658111,0.563487,-1.3917,2.7717,0.796399,0.525724,0.591573,0.601985,1.20731,-0.0797364,0.326138,1.09102,0.413883,0.335728,0.2484,0.316668,0.298787,2.20367,2.07801,-1.02066,-0.446327,1.41533,0.469158,-0.395259,0.0484553,-1.02716,-0.158457,-0.519488,-0.983894,-1.26443,-1.29813,-1.48143,0.741687,0.187922,-0.942302,-0.934007,-0.596664,-1.59154,-1.47365,0.163324,0.550802,0.209754,-0.736264,-0.704622,-1.30187,-0.456509,-0.432727,-0.451262,0.316951,0.495911,-1.41365,-0.477564
0.824736,0.908314,-0.0160295,-0.502075,0.828065,2.97492,-0.193303,-1.82067,-0.723569,0.606603,-0.388837,-0.499455,0.159196,-0.508262,2.74179,0.137089,0.135971,0.0538585,1.75579,0.763298,0.321745,0.989175,0.00365881,0.485732,0.834723,0.0421617,-0.15522,-0.869992,2.00242,2.16044,-0.966657,-0.163711,1.71764,0.251317,-0.295983,0.0389578,-1.1434,-1.40518,-0.135883,-1.49182,-0.619317,-0.619781,-1.66996,1.02504,-0.34833,-0.162041,-1.51632,-2.52532,-1.20606,-0.682758,-0.243526,1.07532,0.206382,-0.934735,-0.319884,-1.43974,-0.767646,-0.970948,-0.192654,-0.831077,0.938837,-0.0965218,0.267522
0.614835,-0.689569,0.280557,0.0916424,0.428547,2.81198,1.01374,-0.544394,0.52673,-0.381951,-0.629549,-0.264598,-0.164503,0.117825,2.85541,0.760381,1.29197,1.09117,-2.25952,0.823664,0.68404,1.54702,-0.261342,-0.149909,0.720727,0.172436,0.160113,0.383284,1.85834,2.29638,0.319159,-1.04848,1.2474,0.402442,0.421038,-0.660363,-1.00477,-1.37146,-0.507982,-0.0386926,-2.32126,-1.34221,-0.739246,0.791083,0.127938,-1.11315,-0.395983,-1.87031,-1.12664,-1.53011,-0.671402,1.1106,-0.261628,-1.97389,-0.0217545,-1.63669,-0.434892,-0.860172,-0.107758,-0.63231,0.88892,-0.293714,0.0540807
-0.827054,0.159239,0.0210423,0.623553,-0.121637,3.21743,-1.16271,0.184831,-0.436448,-1.19384,-0.396464,-0.291127,0.224343,-1.50558,3.03311,1.18021,-0.29575,0.140413,-1.27121,1.95413,0.283598,0.945353,0.108338,0.939248,1.24426,-0.434501,-0.00259082,0.593544,1.1922,2.62491,0.608726,0.0526905,1.50661,0.955629,0.332909,-0.511904,-0.678584,-2.31444,0.230306,-0.50429,-1.72449,-0.640939,-1.04174,-0.133578,0.840465,-1.66245,-0.390547,-0.344585,-1.47865,-0.932636,-0.743913,1.47633,-1.35298,-0.637548,-0.753004,-0.96874,0.00375413,-1.03168,-0.654972,-1.07078,-0.0307228,0.912186,0.00868554
-0.58419,-0.695638,0.330667,-0.617558,-1.08817,2.85724,-0.0327593,-0.528265,1.04788,-1.27939,0.682677,-0.539716,-1.19242,0.294422,2.76065,0.936252,-0.199867,-0.586354,1.45803,0.0453769,0.628264,1.24915,-0.35071,0.254238,0.774748,0.221411,0.370952,0.0628347,1.19966,2.31069,-0.465185,0.11181,0.608582,1.92939,-0.0730421,-1.13233,-0.173677,-1.47413,-0.7823,-0.261637,0.12352,-1.33182,-1.93224,1.04858,0.273144,-0.631771,-0.591378,-1.42285,-1.80994,-0.52236,-0.0361953,1.42025,-1.11323,-0.188272,-0.431604,-0.408987,-0.652099,-0.391611,-1.10782,-0.111857,0.83645,-0.850847,0.0659745
-0.856577,0.293176,-0.355368,0.765741,-0.175846,2.95384,-0.58424,-0.135298,0.296794,-0.216221,-0.553413,0.257808,-0.706536,0.783721,3.01956,-0.588553,-0.740822,-0.141231,0.97196,0.582295,0.893277,0.295778,0.297498,0.622272,0.912604,-0.569961,0.668613,1.19154,0.55481,2.26481,-0.269093,-1.11025,1.62453,0.901677,-0.526489,-1.18236,-1.33991,-0.628066,0.361004,-0.864844,-1.41026,-1.37206,-0.688872,0.581523,0.937747,-1.07649,-1.02067,-0.554156,-1.53639,-1.91333,0.745341,0.122473,0.739056,-0.955351,-1.10771,-1.13526,0.0291319,-0.886331,-0.571298,-1.65762,0.593554,-0.314053,0.538623
0.734297,0.117811,-0.585033,0.00380404,-0.0259534,2.65927,1.64873,0.773157,-0.182259,0.158114,-0.43111,-1.57705,0.630684,-0.379486,2.80051,0.840493,0.758722,0.436314,-1.30727,1.70818,0.145853,0.156189,0.448953,0.316429,0.20796,-1.45664,0.48837,0.978345,1.91582,1.56834,-1.3344,-0.0926766,1.51078,1.02473,-0.36255,-0.772968,-1.36416,-1.02661,0.379414,-1.10255,-1.23675,-0.871093,-1.25138,0.280716,0.339336,0.00291952,-0.863789,-1.66206,-1.29487,-1.85931,0.486558,-0.311842,0.110606,0.696834,-0.80412,-1.31892,-1.20119,-1.23597,-0.413374,-0.697567,0.507057,-0.341269,-0.0883441
-0.492014,0.132003,-0.799816,-1.25501,-0.552387,2.73642,0.95784,0.949661,-0.452652,-0.0254237,-0.483894,-1.23849,-0.43506,-0.983327,2.85717,0.795366,0.336557,0.575983,0.51832,1.18624,0.316837,0.514172,1.26363,-0.665571,-0.263769,-0.0341848,0.15737,0.103549,2.16051,1.80765,0.746463,-0.6656,0.53363,1.73302,-0.735688,-0.67192,-1.09886,-0.248396,-0.109432,-0.259571,-1.77852,-0.484938,-0.495879,-0.181446,0.4209,-0.878477,-0.583325,-1.20918,-1.58243,-0.746363,-0.293126,0.911202,-1.24595,-0.0943485,0.200805,-1.11659,-0.801253,-1.02393,-0.811603,-0.203354,-0.350853,0.926023,0.142218
-0.830831,0.714724,-0.344444,-0.416702,-0.057831,2.83786,-0.499695,-0.184243,1.02814,-1.54127,-0.693993,-1.2304,-0.334033,0.907558,2.6934,0.666489,-0.466858,1.20153,1.01858,0.823907,0.637066,0.131339,0.315798,-0.252817,1.06984,-0.152944,-0.38239,1.28942,1.42338,2.11274,-1.02688,0.458586,1.34878,0.764889,-1.7031,-1.35175,-0.502551,-0.596168,0.279089,-0.990766,-1.4823,-1.12425,-0.460422,0.0968866,0.986715,-0.807824,-1.14187,-1.3264,-1.12165,-0.273535,-0.502953,0.890564,-0.521164,-0.319899,-0.215295,-0.570569,-0.0168256,-1.38048,-0.267369,-0.630357,0.676217,-0.233377,-0.365911
-0.799041,0.496373,-0.259347,-1.00904,0.449582,3.0231,0.000802958,-0.596318,0.338239,-1.16506,-0.8521,-0.915476,0.279629,0.203502,2.65675,0.67669,0.636665,0.601657,0.369638,0.460615,1.10945,0.596901,0.581705,-0.549227,1.20203,0.0547297,0.578915,0.267365,1.44064,1.94003,0.585149,-0.110812,1.75798,1.0235,-0.707164,-0.739678,-0.161401,-0.238683,-0.223161,-0.73508,-2.03108,-1.11554,-1.52409,-0.00577191,0.662011,-0.839795,-0.119357,-2.13079,-1.29128,-0.964337,-0.152323,-0.28321,0.718196,0.00992028,-0.74643,-1.24205,0.0871155,-0.795289,-1.54646,-0.180005,0.777968,-1.39865,-0.186227
0.00579317,0.281526,-0.414193,-1.12822,-0.27861,2.90198,0.0218616,0.695718,0.86389,-0.593753,-0.423323,-0.231995,-1.39774,0.781175,2.7934,0.0569877,-0.502986,0.75941,-0.0738153,1.73088,0.318855,0.66566,-0.219722,0.977362,0.0882065,-0.627979,-0.321892,0.562876,2.11566,1.90516,-0.432224,-0.76306,1.69187,0.886259,-1.57897,0.0265147,-0.980168,-0.644199,-0.783174,-0.521468,-0.838794,-0.700179,-1.54493,0.321879,1.05352,-0.425058,-1.04436,-0.81004,-1.55387,-1.19758,0.123086,-0.218869,0.871641,-0.212252,-0.111882,-0.346083,-0.603925,-0.804177,-1.39698,-0.21347,0.77911,-0.976978,0.237711
0.262948,0.563854,-0.828875,-1.35601,0.829739,3.14531,-0.21897,-1.16856,-0.778483,-0.102546,-0.165061,-1.21059,-0.407464,0.655914,2.87497,0.539829,-0.159361,-1.06056,0.551955,1.44698,1.28123,0.867712,0.532712,0.586063,0.0166473,-0.783306,-1.11325,1.01153,1.24877,2.50095,-0.830534,-0.583294,1.46683,0.329993,0.0654886,-0.265893,-0.777721,-0.823384,-0.389468,-0.926865,-0.713183,-0.522875,-0.659438,-0.232472,0.889004,-0.608893,-0.750242,-2.1899,-0.95947,-1.69759,-0.114949,0.289738,0.989661,-0.519874,-0.461489,-0.790698,-0.0713099,-0.201406,-0.824006,-0.835055,0.825306,-0.41115,0.880063
0.134712,-0.606736,0.349047,0.0199221,-0.107529,2.68911,0.687018,0.972432,0.027594,-0.204964,-0.936791,-0.074429,-0.240038,0.147415,2.85614,-0.493712,0.742597,-0.0511109,0.496283,0.945889,0.335069,1.35408,-0.22082,0.477227,0.82915,-0.664031,0.27237,-0.634458,1.8171,2.43794,-0.505595,-0.393499,0.563539,1.19768,-0.693283,-1.24474,-0.101466,-1.19677,0.00967754,-1.43074,-1.08419,-0.982954,-1.03139,0.397686,0.33053,-0.318531,0.0508239,-1.4762,-1.88981,-1.42244,-0.435215,0.816872,-0.474874,0.167268,-0.943862,-0.717385,-0.243146,-0.411392,-1.06387,-0.637879,1.07749,-0.437146,-0.641244
0.0204664,-0.389488,-0.463787,-0.0845784,-0.140476,2.84376,1.1317,0.42477,-0.353835,-0.310901,-0.317403,-0.291621,-0.36635,-0.215231,2.80827,0.496109,0.0922851,0.178821,0.7055,0.961397,0.325979,0.803984,0.918844,0.277032,0.307828,-0.0713868,-0.201064,0.34535,1.57856,2.43749,-0.675266,0.0234359,0.497107,1.27047,-1.17539,-0.475271,-0.802646,-0.382862,-1.08839,-0.468706,-1.06642,-0.899583,-2.14703,0.738992,0.160648,-0.343907,-1.08167,-0.854024,-1.30691,-1.42603,-0.00101746,0.396233,0.149197,-0.785217,-0.198068,-0.488427,-0.324223,-0.852082,-1.36317,-0.853855,0.768563,-0.300779,0.0720132
-0.173903,-0.0416499,0.559935,-0.148188,-0.973174,2.89351,-0.020031,0.649359,0.331712,-1.17798,-0.428532,-0.214073,0.510473,0.559952,2.66823,-0.567227,0.957174,1.20369,-0.465962,1.02746,0.557136,1.14247,-0.0305869,0.637546,-0.791232,-0.33348,0.716817,-1.28835,1.91421,2.09767,-0.387971,0.328545,1.08609,1.43317,-0.404354,-0.800186,-0.699344,-0.229158,-0.162648,-1.49348,-0.762624,-1.49058,-1.22643,0.368145,0.497906,0.158882,-1.06723,-1.62158,-1.38141,-1.45388,0.288753,0.650737,-0.184446,-0.764485,-1.50371,0.0954697,-0.841809,-0.960774,-0.906591,-0.823087,0.761719,-0.379771,0.312922
-1.17414,-0.73028,-0.462715,-0.159792,-0.895271,2.89813,-1.25199,1.46311,-0.203476,0.0613882,-1.35864,-0.665447,0.169731,0.570787,2.59278,0.595982,0.29953,0.76764,1.27745,-0.537904,0.617149,0.821398,0.773427,0.297003,0.333784,-0.387709,0.142136,0.599712,1.59727,1.93911,0.257935,-0.135437,0.594812,1.23113,0.160393,-0.317592,-1.61214,-0.2761,0.0170293,-1.30121,-0.568812,-0.533529,-0.96785,-0.231553,0.747892,0.263452,-0.0609105,-2.4498,-1.86981,-1.22251,-0.778313,0.548431,1.06744,-0.279243,-0.535409,-1.06159,-1.75498,-1.01913,-0.210654,-1.12517,0.843519,0.554337,-0.183284
-0.203403,-0.172627,-0.633364,-0.344203,-0.688418,3.25168,-1.38444,0.104132,0.511578,0.273602,-0.223331,0.147506,-1.02481,0.213141,3.1219,0.826191,0.316789,-0.60424,0.332005,-0.314682,1.70593,1.25812,-0.0899852,1.04949,0.395066,-0.555947,0.303041,0.123856,1.44474,2.66672,-1.85219,-0.575071,1.68172,1.31551,0.0548032,-0.612183,-0.71359,-0.652859,-0.0887887,-0.750877,-0.737196,-1.02416,-0.610846,0.208349,0.874398,-1.23698,0.168043,-3.17239,-0.633883,-1.73192,-1.04698,0.94793,0.499951,-0.727726,-0.0248202,-0.151783,-1.29574,-1.07808,-0.482165,-0.470895,0.680719,-0.95215,-0.583353
-1.19173,-0.0425026,0.075923,-0.292912,1.23927,2.69884,1.80301,0.968084,-0.394751,-1.00484,-0.516044,-0.261051,-0.426015,0.33484,2.97977,-1.31863,1.02771,1.06688,0.838361,-1.36824,1.12763,0.611929,0.441428,0.430357,1.06073,-0.651886,-0.0445293,0.112348,1.7759,2.47696,-1.29958,-0.316156,0.355042,1.52466,-1.18291,-0.549487,-0.635424,-1.22149,-0.163583,-0.882386,-1.10928,-0.71413,-0.386712,-0.550453,0.889929,-0.126161,-1.50758,-1.53143,-1.25684,-0.607042,0.320407,0.378688,0.0767128,-0.351308,-0.68327,-1.23804,-0.670129,-0.00557947,-1.40015,-0.423484,-0.263258,0.160119,-1.13095
-1.08141,0.171985,-0.168241,0.704826,0.474927,2.63117,1.69744,-0.155475,-0.498223,-0.435956,-0.315769,-1.07076,-0.144544,0.325485,2.85979,0.381459,0.45207,1.03839,0.309771,-0.565539,1.06601,0.403143,0.691681,0.415519,0.62384,-0.606782,0.929968,-1.63334,0.861014,2.48098,-0.544687,0.386264,1.6655,0.95843,0.342819,-0.416879,-0.521085,-1.07627,-0.398289,-0.691183,-0.895089,-1.35569,-1.27198,0.346068,0.464545,-0.463175,-1.63512,-1.53111,-0.814991,-0.917944,-0.458689,0.487953,0.109717,-1.01556,-0.346161,-1.14179,-0.813933,-0.0623727,-0.434126,-0.669617,-1.09465,0.383903,-0.916471
-0.36358,-0.570153,0.617498,0.0867421,-1.66019,2.55471,1.92397,-0.699182,-1.01351,0.0769036,-0.511105,-0.542677,0.312463,0.261,2.46435,0.593007,1.11444,-0.0332433,-0.794638,0.92778,1.41865,-0.420318,0.815547,-0.00260028,0.427168,-0.342516,-0.169456,0.393716,1.99124,1.52756,-0.982677,1.15307,0.665075,0.186207,0.120677,-1.22202,0.222573,-1.49059,-0.110683,-0.361028,-0.791537,-1.37503,-1.39316,0.44781,0.324685,0.0226142,-0.762937,-2.48343,-0.738366,-1.48067,0.26635,0.747823,-0.130322,-0.0250276,-0.421479,-0.864465,0.0796904,-1.65591,-0.402661,0.0865154,-0.326889,-0.0742137,0.212808
-0.477925,-1.10978,0.202437,0.380218,-0.140081,2.96153,1.41484,-1.12048,-1.10205,-1.32029,-0.618147,-0.0570862,-0.169185,0.193419,2.89384,-0.148228,0.804447,-0.860474,1.06176,1.50033,-0.18012,0.164963,0.459546,1.10234,0.462584,0.00344504,-0.535547,1.37796,0.334736,2.58486,-0.122577,0.574234,0.276065,1.25945,-0.598011,-0.646362,-0.556228,-0.834894,0.570727,-2.0277,-0.627134,-1.33045,-0.53528,0.701806,-0.301547,0.230965,-0.305107,-1.44954,-1.57296,-1.38229,0.200753,0.778228,0.216715,-0.51742,-0.466932,-1.10423,-0.397568,-1.78344,-0.115249,-0.926051,0.0651763,0.686826,-0.336775
