ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,bmsy,msy1,fmsy1,umsy1,q1,q2,q3,q4,q5,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,sel_g6,sel_sd6,f
3005.54,0.605615,0.308891,3005.54,3005.54,0.058824,1.47059, 27735.6, 27735.6, 9843.11, 1542.89, 0.2, 0.181269,0.0641799,0.0465466,0.0823108,0.00289953,0.00774703,19909.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,269.251
2582.03,0.566161,0.287761,2582.03,2582.03,0.058824,1.47059, 26678.1, 26678.1, 9597.09, 1309.1, 0.17, 0.156335,0.0785571,0.0458969,0.0781864,0.00370879,0.00807023,21585.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,292.76
2683.14,0.905332,0.294863,2683.14,2683.14,0.058824,1.47059, 26664.4, 26664.4, 7544.6, 1946.14, 0.35, 0.295312,0.0669604,0.0501084,0.088165,0.0032181,0.00803366,20409.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,276.95
3003.69,0.675665,0.3224,3003.69,3003.69,0.058824,1.47059, 25894.9, 25894.9, 8950.67, 1643.05, 0.24, 0.213372,0.0700211,0.0454543,0.0788361,0.00309472,0.00782006,22696.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,285.673
2524.6,0.733264,0.307463,2524.6,2524.6,0.058824,1.47059, 23470, 23470, 7674.54, 1522.7, 0.26, 0.228948,0.0808104,0.0563726,0.0967582,0.00354509,0.00941883,15796.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,269.246
3116.91,0.556912,0.298629,3116.91,3116.91,0.058824,1.47059, 30354.3, 30354.3, 11172.9, 1516.42, 0.17, 0.156335,0.0608058,0.0435004,0.0748265,0.0029024,0.00700376,21133.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,259.529
3275.36,0.950254,0.322841,3275.36,3275.36,0.058824,1.47059, 28175.7, 28175.7, 7642.97, 2309.2, 0.43, 0.349491,0.0598421,0.0471185,0.0843466,0.00282881,0.00746507,22639.3,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,277.367
3548.35,0.426986,0.32208,3548.35,3548.35,0.058824,1.47059, 30638.6, 30638.6, 12608.2, 1222.83, 0.12, 0.11308,0.0587363,0.0520771,0.0909707,0.00265255,0.00803839,16478.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,267.768
2725.74,0.881406,0.30691,2725.74,2725.74,0.058824,1.47059, 25412.6, 25412.6, 7352.12, 1886.32, 0.35, 0.295312,0.0627219,0.0500964,0.087724,0.00304441,0.00800801,20162.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,279.953
2256.18,0.838,0.275754,2256.18,2256.18,0.058824,1.47059, 24955.1, 24955.1, 7555.73, 1623.04, 0.28, 0.244216,0.0757211,0.0535182,0.0935404,0.00350932,0.00878609,18168.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,269.923
3047.86,0.676986,0.326514,3047.86,3047.86,0.058824,1.47059, 25752.1, 25752.1, 8714.27, 1655.7, 0.25, 0.221199,0.0732931,0.0537563,0.0948246,0.00315091,0.00907962,22602.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,266.091
2628.7,0.733708,0.293854,2628.7,2628.7,0.058824,1.47059, 26266.7, 26266.7, 8488.76, 1636.92, 0.25, 0.221199,0.076528,0.061048,0.10718,0.00327606,0.0097889,20102,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,260.248
2776.87,0.575683,0.311922,2776.87,2776.87,0.058824,1.47059, 25230.3, 25230.3, 9051.69, 1352.2, 0.19, 0.173041,0.0778934,0.0633724,0.113355,0.00354124,0.0102153,14754.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,263.198
2572.49,0.917473,0.294952,2572.49,2572.49,0.058824,1.47059, 25552.5, 25552.5, 7129.76, 1883.18, 0.36, 0.302324,0.0848196,0.058958,0.102849,0.00369774,0.00975788,16160,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,252.535
3267.14,0.858564,0.306326,3267.14,3267.14,0.058824,1.47059, 30552.7, 30552.7, 9100.24, 2221.74, 0.33, 0.281076,0.0613421,0.041412,0.0716193,0.00279672,0.00686639,26780.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,260.146
3410.78,0.500824,0.325605,3410.78,3410.78,0.058824,1.47059, 28946.4, 28946.4, 11087.1, 1405.24, 0.16, 0.147856,0.0550235,0.046537,0.0820021,0.00244686,0.00732571,19562.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,269.637
2748.02,0.86268,0.305756,2748.02,2748.02,0.058824,1.47059, 25774.6, 25774.6, 7688.48, 1877.55, 0.33, 0.281076,0.0811035,0.0554015,0.0974748,0.00348615,0.00958147,19737.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,273.442
2571.64,0.804378,0.290966,2571.64,2571.64,0.058824,1.47059, 26104.9, 26104.9, 8102.63, 1728.56, 0.28, 0.244216,0.0755609,0.0628634,0.109027,0.00330981,0.00989866,14717.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,274.536
2559.85,0.686423,0.286199,2559.85,2559.85,0.058824,1.47059, 26679.9, 26679.9, 8923.67, 1540.54, 0.22, 0.197481,0.0770411,0.0568503,0.100778,0.0034513,0.00929818,17766.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,271.79
2301.77,0.722598,0.281885,2301.77,2301.77,0.058824,1.47059, 24579.5, 24579.5, 8101.95, 1458.46, 0.23, 0.205466,0.0862726,0.0594565,0.103167,0.00414539,0.00977794,16483,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,268.058
2533.77,0.767809,0.301066,2533.77,2533.77,0.058824,1.47059, 24357.7, 24357.7, 7808.21, 1606.18, 0.27, 0.236621,0.081555,0.0621906,0.111014,0.00352063,0.010202,15285.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,254.921
2796.57,0.614594,0.296955,2796.57,2796.57,0.058824,1.47059, 27480, 27480, 9935.24, 1494.42, 0.19, 0.173041,0.0681213,0.0556677,0.0967893,0.00322467,0.0084654,17677.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,258.361
3396.18,0.833576,0.322928,3396.18,3396.18,0.058824,1.47059, 29202.5, 29202.5, 8770.15, 2180, 0.34, 0.28823,0.0613267,0.043524,0.076333,0.00268219,0.00719004,22621.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,262.186
3002.6,0.818685,0.30474,3002.6,3002.6,0.058824,1.47059, 28312.1, 28312.1, 8548.05, 1979.51, 0.31, 0.266553,0.0714758,0.0506425,0.0871195,0.00328791,0.00829551,20660.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,267.651
2878.39,0.650529,0.318747,2878.39,2878.39,0.058824,1.47059, 25267.9, 25267.9, 8688.73, 1538.01, 0.23, 0.205466,0.076801,0.0563564,0.096317,0.00347522,0.00927693,19377.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,266.402
2712.34,0.78919,0.313984,2712.34,2712.34,0.058824,1.47059, 24387.1, 24387.1, 7605.02, 1704.89, 0.3, 0.259182,0.0711483,0.048608,0.0864049,0.0032644,0.00819259,22612.3,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,268.51
2621.56,0.554575,0.324459,2621.56,2621.56,0.058824,1.47059, 22373.2, 22373.2, 8485.23, 1199.47, 0.18, 0.16473,0.0721027,0.0490323,0.0850967,0.00314973,0.00817016,20860.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,266.292
2380.71,0.727234,0.292221,2380.71,2380.71,0.058824,1.47059, 24001.3, 24001.3, 7942.22, 1478.07, 0.24, 0.213372,0.0742679,0.0563217,0.0966616,0.00315837,0.00910918,17014,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,272.503
2232.66,0.805023,0.285823,2232.66,2232.66,0.058824,1.47059, 23318.8, 23318.8, 7110.44, 1520.43, 0.28, 0.244216,0.0797562,0.054491,0.0960469,0.00337316,0.00947188,17799.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,275.102
2993.89,0.613778,0.306163,2993.89,2993.89,0.058824,1.47059, 28021.2, 28021.2, 9970.18, 1564.76, 0.2, 0.181269,0.0664394,0.0564358,0.100202,0.00295674,0.00887747,18732.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,261.379
2728.52,0.790694,0.30266,2728.52,2728.52,0.058824,1.47059, 26010, 26010, 8051.38, 1761.62, 0.29, 0.251736,0.0716941,0.0518016,0.0886813,0.00335975,0.00851297,15531.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,260.558
2655.39,0.531569,0.305732,2655.39,2655.39,0.058824,1.47059, 24908.9, 24908.9, 9494.34, 1214.42, 0.16, 0.147856,0.0701374,0.0537893,0.0943843,0.00329047,0.00849841,16154.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,271.079
3251.58,0.74059,0.325194,3251.58,3251.58,0.058824,1.47059, 27650.6, 27650.6, 9052.53, 1901.6, 0.28, 0.244216,0.0623151,0.0441293,0.0778944,0.00299811,0.00729263,24428.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,262.024
2491.53,0.679933,0.291825,2491.53,2491.53,0.058824,1.47059, 25172.8, 25172.8, 8524.25, 1467.8, 0.22, 0.197481,0.0795293,0.0603415,0.103736,0.00354744,0.00981914,13864.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,267.554
3197.48,0.813635,0.304023,3197.48,3197.48,0.058824,1.47059, 30262.9, 30262.9, 9334.55, 2102.01, 0.3, 0.259182,0.0674007,0.0541995,0.0943968,0.0028626,0.00871554,18869.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,262.188
3515.56,0.821051,0.298347,3515.56,3515.56,0.058824,1.47059, 34288.3, 34288.3, 10441.3, 2357.26, 0.3, 0.259182,0.0547135,0.0393087,0.0687276,0.00262618,0.00631208,25922.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,253.445
2998.51,0.693655,0.301066,2998.51,2998.51,0.058824,1.47059, 28825.2, 28825.2, 9842.57, 1756.34, 0.23, 0.205466,0.0690929,0.0539956,0.0957445,0.00289649,0.00886713,20339.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,255.805
2729.63,0.615133,0.290195,2729.63,2729.63,0.058824,1.47059, 27826.3, 27826.3, 9833.19, 1483.68, 0.19, 0.173041,0.0796787,0.057631,0.0999631,0.00350896,0.0095383,14248.3,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,269.254
3014.65,0.743822,0.304486,3014.65,3014.65,0.058824,1.47059, 28463.6, 28463.6, 9315.5, 1850.78, 0.26, 0.228948,0.0673051,0.0501139,0.0887467,0.00317899,0.00821298,18720.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,256.197
3849.96,0.755694,0.323443,3849.96,3849.96,0.058824,1.47059, 33020.8, 33020.8, 10588.3, 2295.11, 0.29, 0.251736,0.0517253,0.0420973,0.0736132,0.00255924,0.00647282,21765.3,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,255.96
2850.65,0.901232,0.309422,2850.65,2850.65,0.058824,1.47059, 26234.5, 26234.5, 7594.19, 1992.97, 0.36, 0.302324,0.0712713,0.0504547,0.0873514,0.00312772,0.00830495,16801.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,263.131
2880.09,0.792426,0.292595,2880.09,2880.09,0.058824,1.47059, 28976.6, 28976.6, 8945.48, 1906.96, 0.28, 0.244216,0.070801,0.0551974,0.0960199,0.00301741,0.00898385,15324.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,270.679
2732.02,0.741455,0.307778,2732.02,2732.02,0.058824,1.47059, 25357, 25357, 8097.53, 1660.65, 0.27, 0.236621,0.0718142,0.0550758,0.0953204,0.00303085,0.00893791,15902.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,267.844
2714.8,0.695329,0.298897,2714.8,2714.8,0.058824,1.47059, 26400.5, 26400.5, 8965.22, 1601.36, 0.23, 0.205466,0.0702283,0.0549735,0.0954756,0.00306979,0.00887248,16528.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,264.312
2928.87,0.840186,0.308988,2928.87,2928.87,0.058824,1.47059, 27014.6, 27014.6, 8205.75, 1949.04, 0.32, 0.273851,0.0623622,0.0477903,0.0847483,0.00305714,0.00753556,22136.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,270.34
2730.12,0.930157,0.280463,2730.12,2730.12,0.058824,1.47059, 29390.3, 29390.3, 8254.09, 2091.03, 0.34, 0.28823,0.0647885,0.0505707,0.089331,0.00311855,0.00795668,20910.1,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,271.681
3179.44,0.533525,0.326408,3179.44,3179.44,0.058824,1.47059, 26877.7, 26877.7, 9878.04, 1395.11, 0.18, 0.16473,0.0637814,0.0455826,0.0803879,0.00287915,0.00763999,18617.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,279.86
3053.29,0.64516,0.309979,3053.29,3053.29,0.058824,1.47059, 28019.1, 28019.1, 9670.92, 1651.5, 0.22, 0.197481,0.0613935,0.0461797,0.0817852,0.00284584,0.00742501,27942.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,276.713
2217.17,0.483715,0.315389,2217.17,2217.17,0.058824,1.47059, 19793.9, 19793.9, 7492.73, 898.639, 0.15, 0.139292,0.0759399,0.0652277,0.116625,0.00306593,0.0104193,13785.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,286.112
3248.89,0.624245,0.325626,3248.89,3248.89,0.058824,1.47059, 27569.6, 27569.6, 9742.33, 1651.88, 0.22, 0.197481,0.0567218,0.0427636,0.0757173,0.00278862,0.0069364,24916.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,282.672
3435.52,0.91749,0.317339,3435.52,3435.52,0.058824,1.47059, 30371.6, 30371.6, 8551.45, 2390.69, 0.39, 0.322943,0.0610999,0.0416405,0.0726641,0.0027482,0.00683177,22261.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,275.013
2711.44,0.815124,0.303665,2711.44,2711.44,0.058824,1.47059, 25711, 25711, 7931.45, 1786.34, 0.3, 0.259182,0.071468,0.0578346,0.102238,0.00324765,0.00922097,16997.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,267.94
2896.11,0.809748,0.307181,2896.11,2896.11,0.058824,1.47059, 26963.2, 26963.2, 8376.63, 1883.62, 0.3, 0.259182,0.0650168,0.0423095,0.0727515,0.0030565,0.00716598,25862.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,270.119
2943.88,0.70197,0.301887,2943.88,2943.88,0.058824,1.47059, 28177.7, 28177.7, 9378.83, 1737.77, 0.24, 0.213372,0.0711494,0.051332,0.0896409,0.00326376,0.00842535,20161.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,259.328
3203.45,0.738543,0.308362,3203.45,3203.45,0.058824,1.47059, 29642.7, 29642.7, 9775.66, 1938.79, 0.26, 0.228948,0.0543485,0.0396312,0.0697775,0.00260394,0.00645675,23249.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,266.864
3401.25,0.781804,0.310098,3401.25,3401.25,0.058824,1.47059, 31193.1, 31193.1, 9819.49, 2141.28, 0.29, 0.251736,0.056606,0.0376324,0.0657364,0.00280057,0.00621298,23340.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,272.478
3644.46,0.592587,0.322506,3644.46,3644.46,0.058824,1.47059, 31402.6, 31402.6, 11435, 1781.29, 0.2, 0.181269,0.0534882,0.0406315,0.0714597,0.00233558,0.00665111,26669.3,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,273.296
3196.89,0.652741,0.310154,3196.89,3196.89,0.058824,1.47059, 29310.5, 29310.5, 10222.3, 1745.51, 0.22, 0.197481,0.0676598,0.0419108,0.0722693,0.00294325,0.00720419,24373.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,265.382
3197.44,0.700204,0.331462,3197.44,3197.44,0.058824,1.47059, 26379.2, 26379.2, 8706.33, 1766.52, 0.27, 0.236621,0.0670722,0.0510876,0.0901242,0.00304621,0.00833902,17015,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,266.705
2537.75,0.839195,0.303807,2537.75,2537.75,0.058824,1.47059, 24046.1, 24046.1, 7170.89, 1707.2, 0.32, 0.273851,0.0802965,0.0653017,0.116884,0.00351014,0.0106847,15252.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,267.444
2586.76,0.819323,0.3056,2586.76,2586.76,0.058824,1.47059, 24281.7, 24281.7, 7357.13, 1703.06, 0.31, 0.266553,0.0855725,0.0660694,0.114363,0.00350457,0.0108201,14859.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,283.536
3146.63,0.676299,0.320039,3146.63,3146.63,0.058824,1.47059, 27445.7, 27445.7, 9421.69, 1731.37, 0.24, 0.213372,0.0679961,0.0527433,0.09265,0.00317267,0.00843548,19038.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,254.179
2963.85,0.884072,0.296977,2963.85,2963.85,0.058824,1.47059, 29120.3, 29120.3, 8363.23, 2103.07, 0.34, 0.28823,0.063962,0.0441406,0.0769317,0.00316313,0.00731646,21022,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,264.736
2763.07,0.771698,0.318081,2763.07,2763.07,0.058824,1.47059, 24336.4, 24336.4, 7790.29, 1692.7, 0.29, 0.251736,0.0686896,0.057771,0.101078,0.00296333,0.00935238,16439.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,261.669
2743.25,0.763646,0.302163,2743.25,2743.25,0.058824,1.47059, 26219, 26219, 8402.12, 1727.5, 0.27, 0.236621,0.0733357,0.058004,0.0990331,0.00313012,0.00936619,14614.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,255.005
2966.4,0.77503,0.315473,2966.4,2966.4,0.058824,1.47059, 26471.4, 26471.4, 8428.5, 1833.52, 0.29, 0.251736,0.0619257,0.0449412,0.0787519,0.00292324,0.00723591,21773.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,257.422
3163.73,0.669189,0.30843,3163.73,3163.73,0.058824,1.47059, 29265, 29265, 9953.85, 1770.25, 0.23, 0.205466,0.0713933,0.0534055,0.0932328,0.00291389,0.00882877,22702.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,272.144
2939.91,0.643487,0.310573,2939.91,2939.91,0.058824,1.47059, 26896.6, 26896.6, 9281.58, 1584.58, 0.22, 0.197481,0.0705731,0.0538726,0.094154,0.00301153,0.00865341,19927.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,273.559
2957.24,0.792467,0.31396,2957.24,2957.24,0.058824,1.47059, 26592.3, 26592.3, 8317.69, 1864.68, 0.3, 0.259182,0.0741087,0.0534991,0.094065,0.00312619,0.00900123,18228.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,262.505
3379.81,0.875031,0.304034,3379.81,3379.81,0.058824,1.47059, 31986.8, 31986.8, 9343.28, 2342.11, 0.34, 0.28823,0.0578498,0.0401986,0.0684737,0.00260316,0.00662722,20262.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,269.116
3055.3,0.587539,0.303092,3055.3,3055.3,0.058824,1.47059, 29059.1, 29059.1, 10308.3, 1546.17, 0.19, 0.173041,0.0709026,0.0517316,0.0897032,0.0031551,0.00850559,18226.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,263.823
2541.33,0.744993,0.271789,2541.33,2541.33,0.058824,1.47059, 28768.1, 28768.1, 9355.4, 1691.9, 0.23, 0.205466,0.0749243,0.0516855,0.0884506,0.00349375,0.00855911,17340.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,268.669
3038.81,0.656188,0.313668,3038.81,3038.81,0.058824,1.47059, 27366.2, 27366.2, 9319.97, 1653.57, 0.23, 0.205466,0.0622518,0.0447642,0.0768754,0.00293043,0.00721855,19106.4,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,272.876
2914.26,0.796871,0.323583,2914.26,2914.26,0.058824,1.47059, 24978.2, 24978.2, 7870.48, 1807.27, 0.31, 0.266553,0.0691286,0.0511934,0.0905182,0.00327196,0.00834802,22745.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,258.64
2678.79,0.772393,0.283478,2678.79,2678.79,0.058824,1.47059, 28349, 28349, 8869.92, 1779.14, 0.26, 0.228948,0.0683169,0.0441496,0.0756486,0.00326216,0.00735152,22094.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,276.073
3101.71,0.695797,0.297192,3101.71,3101.71,0.058824,1.47059, 30439.6, 30439.6, 10281.9, 1837.97, 0.23, 0.205466,0.0571314,0.0456362,0.0792311,0.00242506,0.00730609,19445.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,287.806
2962.26,0.639729,0.301284,2962.26,2962.26,0.058824,1.47059, 28443.9, 28443.9, 9868.82, 1622.48, 0.21, 0.189416,0.0751139,0.0573751,0.101433,0.00327027,0.00930146,21616.8,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,263.427
3313.22,0.590043,0.307962,3313.22,3313.22,0.058824,1.47059, 30722, 30722, 11125.8, 1665.07, 0.19, 0.173041,0.0571618,0.0440128,0.077315,0.00268461,0.00718231,22842.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,269.618
3003.95,0.804355,0.310339,3003.95,3003.95,0.058824,1.47059, 27515.3, 27515.3, 8597.01, 1930.44, 0.3, 0.259182,0.0648733,0.0454342,0.0792927,0.00279073,0.00772371,21482.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,269.641
3004.2,0.672472,0.324371,3004.2,3004.2,0.058824,1.47059, 25649.9, 25649.9, 8888.53, 1630.19, 0.24, 0.213372,0.0653615,0.054435,0.0973399,0.00300962,0.0088281,16900,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,279.793
2905.63,0.679195,0.315911,2905.63,2905.63,0.058824,1.47059, 25872, 25872, 8792.3, 1618.74, 0.24, 0.213372,0.0701826,0.0521634,0.0913677,0.00325681,0.0086086,16449.7,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,264.536
2778.22,0.758336,0.297338,2778.22,2778.22,0.058824,1.47059, 27243.6, 27243.6, 8828.99, 1759.81, 0.26, 0.228948,0.0707207,0.054378,0.0942205,0.00317031,0.00869597,16492.6,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,257.275
3516.25,0.780023,0.309356,3516.25,3516.25,0.058824,1.47059, 32371, 32371, 10147.4, 2213.54, 0.29, 0.251736,0.0621178,0.0501126,0.0872196,0.00242593,0.00811295,19252.2,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,267.233
3135.03,0.562316,0.312861,3135.03,3135.03,0.058824,1.47059, 28348.5, 28348.5, 10488.4, 1490.55, 0.18, 0.16473,0.0653898,0.0477126,0.0835136,0.00293017,0.00787412,19627.9,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,272.048
3466.38,0.519934,0.334834,3466.38,3466.38,0.058824,1.47059, 28143.1, 28143.1, 10913.1, 1456.72, 0.17, 0.156335,0.0641044,0.0453146,0.0785235,0.0027628,0.00746398,19761.5,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,1.5,0.0001,271.374
