sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018,sbt1_2019,sbt1_2020,sbt1_2021
57919.9,54379.3,46440.2,38742.1,32523.5,29710.3,27297.4,70437.4,95874.7,95329.8,81173.9,65078.8,51946.1,41309.4,32409.6,27632.1,63251.7,82481.6,84126.5,75488.2,68931.2,62602.6,60046.2,56690.4,48636.7,42069.7,37156.7,33732.1,34070.1,35486.4,37515,55806.9,52087,45407.5,41115.2,45652.3,39154.7,31609.2,24880.6,21474.1,20567.2,18809.1,16716.4,14638.7,13527.3,14568.8,16557.7,18729.1,19451,18183.3,15697.9,14161.8,14130.9,17086,20737.5,21042,19977.2,20392.8,20235.3,18873.7,17275.2,16371.1,16879.1,17656.2,19296.4,20871.4
30870.4,37265.9,36878.2,29866.1,24713.1,20746.7,17579.6,50278.6,69296.6,69624.9,59294.7,46072.3,35419.6,26882.9,21835.7,19681.7,51511.1,66762.1,67931.7,58588.8,47770.2,47324.7,44765.5,41790.3,33169.5,29528.9,27871.9,24645.9,24964.4,24461.6,25934.3,46449.1,44139,38777,37517.3,40083.8,32352.5,22667.1,16865.4,15078.7,14714.8,13375.9,11698.7,10356.6,8933.64,9414.58,12488.3,15248.4,16764,16124.3,14211.6,12236.7,11878.9,14841.3,17948.6,18139.8,17148.6,15959.5,16453.5,15829.1,14255.3,13386,14389.3,15631.3,15408.1,15425.6
65672.5,60656.2,52649.7,42698.5,34948.3,29418.9,28432.8,68217.1,89682.4,86609.9,71693.4,53462.5,40094.5,31098.5,26250.8,25810.4,55364.8,68999.4,71730.5,63938,56288.2,55991.9,53205.3,48524.9,40559.2,35881.4,33181.7,32329.1,30677.5,30194.4,30964.9,50635.6,47643.9,42632,43821.7,45894.2,35109.7,26704.5,20124.8,19216.1,19059.5,18382.3,16969.7,15482.9,14485,15532.5,17200.1,18561.4,18416.7,17011.5,14764.6,13114.8,12244.6,17153.9,20168.9,21405.1,20969.9,19817,19654.3,19350.1,18500.5,17602.2,17045.8,17066.6,16523.6,16856.9
45604.4,45376.6,40946.3,32839.1,26221.9,21655.1,18942.9,53513.7,71509.1,68497.2,55416.2,40276.1,29256.2,22431,18534.5,16825.5,50293.4,65714.5,66582,57143.2,47188.3,41881.2,39874.6,36087,30448.7,27541.8,26651.8,25419.8,23396.8,21139.2,20191.9,38467.6,35121.9,29762.5,34137.5,36985.8,28182.8,20319.9,14420.7,13184.5,12720,11477.7,9837.05,8705.65,7724.96,8761.34,12710.2,15234.8,15172.8,14192.9,12151.8,10170.4,10442.4,13067.3,15771.6,15733.4,14943,14734.9,13859.3,13057.4,12545,12178.1,12529.4,15196,17180.2,18457.6
60539.4,60001,55331.7,47858.9,41664,36037.3,33167.3,70345.3,91446.1,86515.9,70020.6,53370.1,40190.7,31696.4,26384,23106.8,46857.6,63626.2,66467.6,60688.8,49464.8,42257.9,42354.9,43614.6,36150,32906.5,30820.6,28320.9,25064,31558.1,36657.1,58096.5,54781.9,49977.7,46055,46745.5,37664.9,28470.2,20548.9,16852.9,15520.6,15128.7,14272.4,12864,11851.8,11737.8,13656.8,15301.1,15014.8,13447.3,11601.8,9789.7,9267.3,11079.6,15013.5,15705.4,15530.4,14694.3,13540.2,13288.5,12754.8,12197,12178.8,14361,16531,18241.7
48279.6,45772,42168.2,37668,33740.6,30176.5,27606,58097.2,75001.1,72660.9,60819.3,47807.7,36431.5,27629.8,23980.6,25036.4,46587.8,60120.3,63632.9,56725.3,50871.3,45320.2,39825,37857.2,30986.7,27157.1,26196.8,25148.7,27791.5,27747.7,31479,44529.1,36528.8,33587.2,33744,39131.5,32520.5,24724.5,18955.9,16216.6,15034.6,13670.4,12610.9,11880.4,11176.7,13398.8,15812.1,17625.1,18004.7,17239.8,15441.4,13803.3,14414.4,17241,18361.9,18528.3,19130.3,19190.4,18456.1,16723.8,14856.2,14224.5,16865.9,18982.4,20207.9,21286.9
38550,38296.5,32763.4,26552.1,22209.5,17999.2,17038.4,50798.9,70595.6,68142,54772.9,41887.9,32177.7,25053.3,21432.8,19515.2,49884.7,64407.1,64343,56158.1,45660.8,40215.1,35660,38076.7,34891.1,30403.2,25706.1,22156.1,22625.5,21338.8,31798.3,47326.5,41431.5,37911,37004.1,39725,30866,23664.5,17685.2,15673.1,15014.2,14370.1,13287.1,12173.9,11280.9,12815.3,14443.4,16152.1,16410.3,15358.3,13710.8,12593.5,14095.5,17240.4,18465.3,17371.2,17201.8,17056,16587,15000.5,13377.6,12790.4,15854,18647.4,21459.3,23291.2
46193.4,49200.6,46211.9,38461.1,32489.9,29236.9,26668,53765.1,70135.2,71104.9,61439.5,47784.5,36727.7,29230.6,25601.4,24507.9,48340,70871.2,79869.8,75745.8,65950.7,54901.8,46840,44006.9,38163.1,36970.8,34556.7,31709.2,30113.5,27568.6,38879.7,51677.4,43796.5,37112.7,38658.8,40341.8,31796.2,23349.6,17640.3,15983.3,15036.1,13934.6,13608.2,12779.7,11707.4,13351.2,16050.1,17540.1,17444.4,16351.7,14498.1,12680.5,12372.2,17823.8,20580.5,20916.5,19813,18153.4,17055.3,15580.7,13836.4,13336.7,16436.7,18513,20237,21740.8
49776.6,49752.6,44121.3,34190.7,27814.2,23932.5,22616,54707.9,74789.9,75735.7,64434,50005.7,38033,29052.3,24762.9,24925.5,44881.5,64194.1,66516,58664.7,49301.9,41816.4,40360.5,42477.7,37024.1,31716.3,30522.8,28144.4,27552.9,25814.9,32756.6,54306.7,52694.1,47368.6,44618,43684.7,33184.8,24950.9,18845.2,16367.5,15380.3,14345.2,12688,11421.1,10817.3,12206.3,15498.4,17874.7,18190.4,17127.2,15307.2,13488.4,13368.8,17001.4,18506.6,19856.4,19402.7,18624.5,17677.9,16800.7,15931.6,15359,17546.2,20302.1,21723.3,22544.4
52548,50767.1,44777.1,37459.1,31535.9,28808.3,27611.3,70536.1,95518.3,93947.3,80418.8,63857.4,49571.2,39269.2,31802.7,29915,45397.8,64343.8,70444.4,69626.6,63777.2,55945,48863.9,51282.5,46333.7,39998.6,36410.9,33363,32484.7,30321.1,30139.3,57646.1,58338.5,52775.2,53013.9,50944.8,39877.3,30645.5,24171.8,21454.9,20992.2,19647.8,17547.8,16357.9,15878.9,17103.5,20358.7,21928.3,21391.6,19849.4,17285.3,14682.4,13859.2,19962.9,23121.7,22613,21142.6,20399.4,19000.5,17369.1,17039.5,16521.2,20044,24018.2,25632.8,26403.2
57837.3,55696,48117.7,38137.5,29930.5,24790.8,20496.4,58950,80480.9,79503.9,67399.4,51857.4,39016.8,30357.9,24428.9,22876.7,44330,66598.9,74403.9,68787.8,57291.3,50149.2,44913.2,43499,35895.6,29109.4,28904.5,26720.2,25573.4,23364.1,25755.6,48471.6,46964,39885,43191.8,43235.4,34189.1,25859.7,19272.9,17820.1,16791.4,15753.7,14064.3,12465.8,11438.7,13927.5,17605.3,18925.8,18459.9,16949.2,14763.7,12424.9,12042.3,19383.8,23285.4,22561.3,20723.1,19398.1,17612.8,16710.4,15149.1,14301,14653.6,16022.9,16617.9,17262.4
51144.6,47589.7,43798.7,36949,32904.1,30764.7,28930,69637.6,94425.6,93957.8,78278.9,58793.1,43670.6,34113,27484.9,25476.1,47836.1,65917.1,67385.5,59682.9,52968.6,52187,52776.7,51381.1,41928.6,35899,36416.3,34989.3,31648.4,27133.7,43433,61859.8,54108,46516.4,46034,43760.9,32617.7,25889.9,20283.7,18500.9,16934.3,14700.4,13153.6,11430.3,10670.4,13416.5,16758.9,19620.9,19809.1,18146.7,15780.2,13179.2,11427,19389.7,23195.1,22544,21818.8,20349.5,18795,16686.7,14484.4,12973.7,16017,17906.4,18354.3,19073.9
45117.4,43707.8,40801,33834.6,29086.7,25735.1,24205.8,47096.5,62695.5,60198.7,51840.9,38549.8,29515.6,22388.3,18087.3,16958.3,35029.9,53014.6,58725.1,56354.4,49995.9,44019.2,40093,36994.1,30799.8,26961.3,26904.6,25674.4,22756.1,20029.2,31058.9,44687.7,37581.9,30027.6,34989,39678.2,30564.3,22547.7,16111,13748.3,12509.4,11232.2,9997.68,9132.98,8770.87,9355.98,12023.5,13141.7,13595.8,12722.7,11138.5,9383.3,8669.84,13418.2,15818.4,14849.3,13483.6,12648,11454,9893.83,9143.19,9089.85,11390.1,13414.5,13739.9,14239.6
45586.9,43725.6,40499.3,32900.9,26872.7,24091.8,22753.8,65106.7,87011.6,83995.2,69480.3,53172.5,40534.9,32122.2,26564.7,25283.6,45839.1,56012.9,53486.6,48904.8,41713.2,38847.4,42134.8,42261.7,37866.4,34030.1,29945.3,27989.2,25813.1,25076.1,38606.1,53181.6,44050.6,36589.8,39101.6,40776,32836.5,24277.6,17461.8,15451.7,16596.8,16172.5,14334.1,12519.4,11279.5,11583.3,14147.3,17370.9,19397.9,18606.1,16396.6,13966.6,12442,16162.5,17965.2,18737.3,18200.4,17012.6,16957,15734.7,14009.1,13893.4,15242.8,16659.6,17873.7,19082.3
49235.1,52854.7,50116.2,40792.2,33234.4,27523.5,24577.4,62977.7,82742,78318.9,63801.9,45827.4,33426.9,25426.3,21996.7,20231.1,52790.8,65167.2,63361.4,54266.7,50055.8,51734.3,48409.8,49618.3,42022.4,35463,34283.1,32387.7,28976.8,25242.8,25876.3,45787.6,47110.8,43471.2,42946.7,43782.8,34932.4,27333.5,20879.9,17089.5,15303.8,13284,10795.2,9273.64,7976.79,7919.86,13828,17555.5,17667.5,17084.9,15209.2,13396.9,12355.1,15874.8,17428.2,18303.1,17999.1,17271.7,16202.6,15587.8,13974.8,13331.6,15155,16100.7,16015.9,16239.8
50160.4,47021.1,39665.2,31198.2,24706.4,19791.6,21458.7,53875.9,71507.3,69797.2,58706.3,44400.6,33336,25349.2,21419.5,19421.1,51400.9,66335.3,66196.7,58947.4,50381.2,42276.1,35211.3,37115.6,32816.5,31384.4,28983.8,25948.5,24055.7,22284.9,27591.1,47778.8,44522.5,40705.8,41502.9,42127.8,32306.8,24866.8,19379.9,17148.8,15823,14320.2,12348.2,10676.9,10242,10394,14684.5,18023.3,18697.9,17863.1,16159.7,14403,13726.7,13886.5,16896.9,17331,16599.7,16433.1,15965.8,15177.7,13713.6,13630,16154.2,18542.6,20462.2,21744.2
43090.4,43313,37983.5,30992.9,24533.4,21398.1,19590.8,49380.4,65966.3,64357.8,52696.1,40061,29802.7,22811.4,19135.4,17557.3,40881.9,49346.8,56311.9,52681.4,43952.1,43011.9,40717.3,38052,30880.6,27233,24633,21407.6,19897.2,18399.2,22012.7,39999.3,36703.3,31417.6,33727.1,35994.1,28519.5,21433,15818,13544.1,12870.4,11777.1,10194.9,8993.22,8122.38,8126.81,12696.5,15738.5,16588.7,15533.3,13666.9,12345.5,13273.8,16145.9,17542,17823.4,17153.6,16776.9,16092.9,16276.4,15767.4,15229.9,16290.8,17581.2,18031.4,18374.2
46184.8,44458.7,37751.5,30371.2,25199.4,21417.2,18468,46459.9,68291.3,68168.7,57910.2,45237.8,35670.1,27498.4,22251.5,20932.2,52032.1,65934.1,64103.9,58357.8,53766.9,50447,44194.7,41431.2,33930.8,29586.8,25920.3,22132.4,20210.1,21329.5,26673.1,49111.8,44834.2,38452,38392.7,39977.1,29973.9,21601.1,15103.2,12525.2,13518.2,13689.8,13076.3,12091.2,11068.3,11255.3,13528.8,16170,16627.7,15949.8,14464.4,12948.7,13009.8,14248,16150.8,16920.1,16492.3,16254.8,15065.2,13138.6,11437.2,11169.5,12574,13925.4,15526.5,17012.1
52289.7,47622.3,39542.9,30960.3,26113.1,23565.4,23227.6,57052.9,75431.9,73534.3,61180.7,46160.6,36411.3,28513.8,22955.4,20767.5,55516.6,70184.7,69492.9,69386.5,63873,56822.7,50136.4,44533.9,37448.6,32958.4,29121.8,25544.2,23888.7,24476.4,28333.4,51929.5,50865.3,47294.9,44562.1,44153.5,34740.9,26538.9,19396.1,16740.7,15391.1,13731.1,12005.4,10439.2,9368.25,10989.3,13903.9,14955.2,15289.3,14829.1,13205.4,11457.5,12270.5,14671.5,17194.2,17409.3,16258,15882.8,15139,14065.1,12850.3,12449.5,12873.4,14238.9,17994.6,20889.2
49142.4,44718.1,36818.9,28835.1,23387.4,20115.6,18714.1,46949.3,67426.5,67932.1,56083,41740.1,30733.8,24280,20515.7,19769.9,41192.3,48964.1,47116.2,43421.9,35079.6,32833.7,33874.3,35546.9,30037.7,25185.5,24978.6,23071.4,20113.2,18742.2,21846.5,39590.6,34664.9,30730.8,31691.2,34601.8,29825.7,23050,17458.1,15515.5,14196.8,12671.9,11244.8,10588.5,9647.9,10590.6,13865.6,15569.5,15577.7,14319.2,12600.6,10877.9,10857.8,12374.4,15467.7,16221.2,15369.3,14614.6,13242.7,13004.6,12462.8,12190,12828.7,13538.4,14394.9,15507.2
56947.1,52217.2,44803.6,34557.5,27736.5,22526.2,19558.4,64530.8,90544.2,89271.3,73487.3,56291.3,43590.2,33803.4,27604.9,24948.3,55460.7,70652,72266.2,64075.4,60527.9,56492.3,51190.5,45075.3,37664.3,33136.3,33412,30858.1,29836.7,31114.9,45871.1,58290.6,50581.9,43970.6,42638.4,44352.9,35251.9,27185.6,20783.7,17774.8,16115.6,14669.5,13015.9,12067.7,10997.3,11943.4,14919.9,16215.2,15586.1,14037.7,11884.3,10507,11200.5,15157.9,16871.4,16938,17037.4,16660.9,16424.6,15385.3,13621.3,13032,14701.2,15799.2,16800.5,17937.2
46772.1,40182.8,33201.6,24801,22284.4,22907.9,23233,61991,82954,81671.4,68559.2,51246.5,38807.5,30061.5,24049.6,21940.5,51330.2,64445.1,65137.7,58689.9,53693.6,45835.2,40906.8,40983.6,35017.7,31835.2,30462.3,26874.3,24028.8,22853.6,40636.2,54662.4,47121.5,39821.5,40526.9,42714.3,33803.1,25284.5,18838,16095.7,15841.5,14923,13930.2,12936.2,11598.9,12292,15457.4,17765.5,17509.5,16446.4,14556.3,12415.8,11510.3,16493.6,19557.2,18926.9,18108.7,16978,16804.6,16009.9,15328.6,15882.1,17471.4,19000.5,20769.9,22053.5
42713.5,41392.1,35978.6,27097.7,20558.5,17578.8,15455.4,45901.9,64029.5,65415.7,56747.5,43933.6,33259.8,24867.3,19742.7,17246.8,39610.5,48341.8,54544.4,51203.6,46128.5,40184.6,40479.4,41649.4,34531.2,29756.8,28835.5,26900.8,23898,26206.1,33538.7,45775,37610.2,34482.2,34598.8,35392.6,27700.2,20429.6,14631.1,12599.9,13003,11993,10764,9553.55,8509.57,9864.5,12498.5,13723,13744.4,12747,10994.4,9322.9,10610.8,14983.1,17704.4,17127.1,16288.8,14986.5,14484.4,13667.4,12518.3,12856.1,14629.6,15678.2,16456.3,17313.6
58377.3,56387.7,49650.4,42147.6,35330.1,30244.9,26312.8,67086.8,90366.4,87209.8,71907.5,54302.4,41559.6,32235.5,25619.7,22813.7,45053.8,53088.8,67414.3,69538.1,62622.6,54861.6,49213.8,42605,35398,33872,34684.7,32285.6,29347.1,34411,48505.7,60199.7,53112.5,44117.9,41865.2,43791.5,34578.5,26187.1,18969.2,16267.6,18103,17766.3,15973.5,14246.8,12823.6,12876.5,16437.7,19009.1,18903.5,17286.6,14896.6,12540.6,11894.8,15210.4,18484.9,21013.2,21188.2,20026.4,19048.7,17714,16204,15959.5,17108.7,19119.8,19986,20784.8
51909,48523.9,40186.7,30102.7,23508.1,19301.4,19638.9,52530.5,70040.7,67009.9,57626.5,43773.5,33737.9,25607.5,19920.4,18511.7,41356.5,49225.1,61424.2,60956.3,53653.4,45333.3,39171.1,41209.2,35266.4,31114.5,27850.1,24462.3,21132.8,18707.1,33066.9,50129.8,43102.2,35386.2,36053,37465.1,29680,21792.5,17336.6,15307.6,14506.4,12901.8,10654.9,9223.77,8460.85,10525.7,13457.6,15831.7,16007.5,14697.2,13166.8,11346.5,12146,15167.1,18624.1,18833.5,17933.7,16744.2,15494.6,13844.8,12525.6,11587.1,14055.9,16443.3,19128.3,20889.9
48494.6,47612.8,42206.9,32580.4,27134.6,22753,21159.3,48181.1,65402.2,64295.9,53743.3,39625.7,29826.6,22053.7,17559.6,17397.8,36738.2,42825.9,56575.7,56236.2,49476.8,44280.9,42457.3,40586,35330.3,30842.8,27255.3,24360.7,25441.2,25669.7,28620.4,46128.8,42532.8,35464.1,34974.8,37621.9,29932.4,22320,16845,15921,15618.1,14512,13779.8,12781.6,11611.2,12587.7,15240.9,18864.1,20404.7,20012.5,18314.1,16280.1,15769.9,18201.6,20473,21045.3,20629.7,20399.6,19521.5,19294.4,18369.9,17262.2,18125.2,19950.9,23419.8,25908.8
36331.5,37651.6,34127,29323.3,25706,23119.7,20419.4,49412.2,65436.9,66455.9,57573.7,45803.1,36839.7,29248.7,23772.3,23314.1,34715.9,36804.7,45456.7,46007.7,42954.9,38878.3,35508.3,34208.9,31568.6,28069.5,26938.9,26504.6,24526.6,23029.9,25145.5,36206.2,31606.5,27453,24861.7,30253.8,24196.4,18012.8,12849.4,10832.5,10555.3,9982.64,8691.07,7730.69,6957.45,9188.48,11717.1,14391,15312,15086.5,13936.4,12368.3,12705.2,14466.8,16132,16175.3,15506.1,14860,13735.3,12565.7,11441.5,10711.7,12376.4,14344.6,15234.5,16202.1
51829.7,46492.5,39414.4,31828.9,26590.9,22444.7,21646.1,47223.2,61763.7,63939.1,57243.4,44810.8,34640.8,26200.3,20748.1,19058.4,41177.9,48822.6,59757.5,58580.7,50218.6,46258.7,45188.9,46718.5,39167,33732.3,28882.8,24900.2,23807.6,23011,30083.2,50828.8,45472.8,38094.7,37216.6,39773.4,32239.8,24572.5,17923,15715,16109.2,15814.7,14577.4,12966.5,12075.2,15249.9,17928.9,18831.1,18516.8,17071.1,14749.5,12656.7,12598.4,15785,21075.2,23046.1,23209.4,22304.3,21544.3,20763.6,18966.7,17388.3,16840.8,19319.4,22689.8,24924.3
45574.3,44832,38564.2,30919.8,25983,21613.4,21217.4,51449.1,67356,65005.5,57571.8,47415,38334.2,30245.3,24426.3,22093.5,41726.4,48072,57348.6,56501.2,51475.4,46231.7,42209.1,37790.1,29344.2,27767,27458.7,24974.7,25165.6,29710.8,38336.7,51583.7,44180.7,35745.8,33626.5,38165.7,31540.7,24120.4,17410.5,15356.7,13739.8,12016,10713.6,10026,9198.46,9295.93,13102.2,15986,16060.1,14848.4,12889.7,11157.6,11405.2,13379.9,15555.9,15802.4,15057,14128,13755.9,12964.5,12267,11578.3,12999.5,15137.5,17317.6,19009
48418.5,46718.8,38622.1,29342.9,23893.7,19803.5,17228.4,59124,81625.3,79990.9,66782.9,49790,37999.7,29665.9,23273.6,20448.9,42375.5,51996.1,58366.4,54111,50260.9,45629.7,40858.7,39841.1,32331.2,28848.4,27545.1,24368.7,22551.7,21562.4,23788.1,46562.9,44611.3,39205.9,36994.9,41171.8,34205.5,26532.3,20121.1,17997.4,16180.5,13843.7,12381.3,10869.3,9714.8,10448.7,14995.8,18203.6,18479.4,16789.1,14590,12253.1,13388.1,15355,17299.8,17964.1,17542.5,16988.7,16315.1,14695,13605.9,12682.6,14806.2,16333.2,16672.9,17108.4
50871.3,44862.3,38021.2,29522.4,22902.7,17596.3,15810.1,54007.5,78054.4,77367.1,64158.7,48115,36362.6,28361.1,22003.5,19963.6,54434.8,70814.1,70248.1,62410.2,53585.2,46807.5,45389,45113.3,38116.3,31691.8,29956,27289,26763.2,26513.5,33707.9,47290.5,41525.1,37877.5,34881.4,39685.9,34285.6,26508.7,20364.9,17192.3,14934.2,13420.9,13473,13193.7,13002.7,14732.5,17256,18693.5,18123.1,16438.7,14117,12104.7,13214.9,14871,20055.1,21377.9,20733.1,19524.4,18024.8,18299.7,17263.5,16183,18120.5,19683,20706.4,21529.5
50725.3,48338.5,39906.3,30352.6,24393.5,21238.5,18789,59037.4,82522.5,81180.6,67775.8,51582.8,39541.8,32110.6,27180.2,24333.4,52600.6,64226.8,62269.7,56506.3,48972.8,43390.1,39669.5,41062,35274.2,29277.2,28180.3,27700.6,26006.8,24023.5,33696.2,54461.4,50893,43853.5,40199.5,41163.4,32807.4,24875.1,19044.8,16352.3,14796.9,13951.6,12177.3,10532,9666.57,12476.3,16046.4,17874.1,17862.2,16514.6,14643.3,13225.9,13891.8,14510.7,18784,19709.4,18960.3,18861.1,18462.1,16907.1,16015.9,16312.8,17382.9,18948.8,19156.1,19356.2
56130.7,56808.1,50476,41421.8,33524.1,28217.9,25545.5,62229.5,81153.4,79409.2,66353,52222.3,40120.6,30568.5,24991.2,23015.8,61139.7,78993.5,79573.4,73730.5,63437.2,58964.3,54907.9,51681,44397.2,41225.7,37662.8,34019,31101.6,31005.9,39777.2,57452.3,51268.4,43930.1,41933.8,46269.1,38826.7,30254.1,22944,19293.6,18029.6,16800,15225.5,14222.4,13591.3,15769.8,20910.7,23313.5,24101.4,22863,20034.2,17399.9,18865.2,19638.2,23969.2,24657.2,23579.5,21544.2,20681.1,19640.3,17750.9,17872.5,20329.4,22394.1,24764.7,26363.2
46387.8,43955.7,37710.9,31909.4,26531.2,24332.3,23138.6,54072.1,72826.9,70695.9,58655,44492.2,34180.4,26300.4,21002.4,18735.2,40254.1,51546.9,58003.1,59761.6,53918,47417.2,43250.5,42264.3,36589.5,32903.2,30819.8,29024.9,28434.3,27010.7,29987.4,47714.2,43082.5,37244.6,37247.8,37607.1,28714.1,22427.5,17574.8,15505.1,14499.9,13112.7,11785.7,10759.7,10247.4,11759,14780.8,15735.8,16275.5,15263,13645.7,12161.8,12332.3,12583.1,15314,16197,16470.9,15622.8,15052.8,13915,12670,12360,13529.6,14546.5,16193.9,17770.4
48950,44189.1,39984.2,32848.8,26577.3,21999.7,19132.7,54564,74935.2,73074.5,60995.8,46510.1,36447,28670.7,23709.9,20895.1,53037.5,65902.5,67482.6,60879.9,52738,45872.6,42623.4,41411.9,36608.7,30747.2,29115.5,26165,24450.9,22630.9,31259.7,44466.8,37343.7,31301.8,33749.2,40996.9,32959.2,25438.1,19209.4,16271,15881.8,14703.8,12949.2,11836.8,11034.2,12644.2,15440.1,16891.8,19093.6,18875.6,17095.6,14840.1,14407.6,14998.1,20362.7,21995.7,21525.6,20167.2,19250,18669.8,17078.4,15672.6,17041.1,18311.4,19730,20883.1
44374.2,41922.9,34709.6,27541.2,22578.9,19001.7,17107.7,47903.3,66712.1,64486.8,52783.6,37727.7,27406.7,21471.6,16932.9,17094.8,36155.4,46458.9,51677.1,47302.2,43940.8,39737.1,38346.7,38054.4,30511.9,24881,22307,19744.3,18408,19107.2,27070.2,45084.2,38396.9,33706.1,32786.5,35350.9,28035.8,21637.3,16930.9,14856.9,13507.2,12239.8,10504.7,9587.36,8881.18,9622.48,13056.2,15717.2,16023,15369.2,14005,12968.1,13657.3,14889.9,18217.7,19245.9,19523.5,18867.6,17578.1,15831.2,14322.3,14097.7,15431.1,16617.3,16740.5,17256.7
57158.2,60883.5,55204.7,45530.9,37548.7,31398,29685.6,65550.9,83494.5,81459.1,68932.9,53548.6,40661.1,32289.4,26138,27126.4,52708.1,61796.1,64126.5,64480.4,57263.3,53349.5,48749.5,48804.3,41041.9,36389.2,34310.2,33261.1,31082.8,31696.5,33892.7,54924.4,50975,47619.1,46694.5,47464.6,39452.6,31631.7,25387.4,21895.5,19005.5,16614.1,14963.5,15549.9,15159.4,16181.6,20094.3,22016.8,22421,20820.4,18548.2,16325.1,14689,21121.8,25241.1,25387.1,24332.6,22914.5,22687.1,21552.1,19265.6,17599.9,18856.3,20367.8,21512.1,22512.6
50167.7,51219.9,46165.8,39013,34248.6,31570.6,30587.9,58732.5,76887.8,74406.3,62361.1,48746.3,37937.2,29745.8,23742.6,25268.9,53611.2,65866.7,64514.5,57423.6,54846.1,52196.3,47666.7,43926.3,33995.1,29825.8,28010.2,27675.2,29711.6,31085.9,33584.8,52406.2,48586.3,44450.2,42457.2,43034.9,34077.9,25377.8,19000.2,15976.3,15251.1,15428.8,14966.7,14088.6,12640.5,15607.3,20382.4,22899.1,22480.3,20826.6,18647.2,16093.4,14674.5,20457.2,24518.9,23700.1,22520.8,21391.8,21631.7,20671.1,19588.5,19039.6,19842,21848.4,22605.5,23143.2
46427.9,43085.8,38690.2,32065.2,26851.7,22444.8,20078.6,48265.3,63265.3,63092.9,51150.6,38478.2,29124.3,23865.5,21147.9,21244.7,42036,51039.3,53495.1,48397.5,41420.1,40215,38645.2,35540,30771.3,27641.6,25782.2,25595.1,25215.2,23290.4,29663.2,43629.8,38462.5,32137.2,29313.6,35617.9,28712,21303.5,15621.8,13093.7,11945.2,11230,10110.9,9150.65,8301.48,9482.57,11425.2,14423.8,15179.2,14680.4,13006.3,10983.7,9841.04,15184.5,18881.9,18699.8,17943.3,17076.6,15587.7,14421.2,12925.7,12972.9,15596.5,17298.6,17157.1,17202
50666.1,49490.3,43225.9,33869.3,26903.4,22891.6,20149.4,52332,69479,67786.9,58532.5,46671.7,35456.8,26441.7,22014,20691.2,49380.7,60393.6,61968.3,56033.2,44753.5,38355.6,42989.9,45203.4,38796.5,33506.8,31348.3,29171.4,26569.5,26419.6,29404.1,50807.3,48772.5,45112.4,41047.1,41812.7,33108.2,24511.4,18632.6,17098.5,16509.4,15163.8,13416.6,12866.1,11780.7,12242.8,14990.5,16976.3,17193.4,16083.4,14850.9,13241.4,11991.2,14744.1,18221.7,19742.9,19153.3,17335.4,15346,14469,13533.6,12541.8,13870,14781.7,15890.6,17007.6
55102.5,54126,46511.3,36623.8,31747.6,28460.5,25793.5,61089.8,82632.6,83052,69925.1,53169.3,40970.6,31634.2,27484,26393.4,55181.7,67805.6,70535.7,64067.5,51921,48221.8,48892.4,46841.3,41059.9,35484.8,32129,29729.5,28071.5,29667.2,37262.8,52036.1,47842.7,42779.3,38311.3,41848.3,35366.6,27059,20417.4,17151.2,16123,14857.3,13193.9,12482.8,11605.2,13187.3,16594,18146.7,17760.4,16309.6,14523.7,12926.5,11994.6,16787.4,19288.4,19603.1,19560.6,18820.7,17439.1,17185.8,16025.9,14856.2,16716.8,17663.1,18375.1,19287.5
57086.5,52780.7,43918,35225.6,29142.6,23962.9,24179.1,61123.2,80494.1,78729.7,65372.1,48300.3,36449.6,30060.3,27059.8,29987.2,60267.2,71456.2,68793.3,59132,53096.9,51821.8,47594.1,44848.4,35326.8,29503.8,29112.8,28028.7,26463.8,27430.3,34395.4,56716.4,52941.3,45901.8,40464.2,43172.2,35476.4,26209.2,19129.1,16741.1,16559.2,15282.6,13249.7,11839.5,10470.7,11022.3,15411.8,17809.4,17898.8,16498.2,14501.9,12477.3,11386.8,15878.8,18214.1,18596.3,17995.9,17412.2,16220.1,14597.1,12705.7,12189.3,15022.9,16765.5,19293,21269.5
