rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013,rt1_2014,rt1_2015,rt1_2016,rt1_2017,rt1_2018,rt1_2019,rt1_2020
586.045,2383.78,614.915,1584.71,2245.77,63542.2,3325.22,1806.99,1823.46,1663.28,1163.93,1199.7,2879.59,1907.76,45404.9,6024.8,6069.79,7460.38,3256.94,2779.55,8067.69,9928.43,2582.59,6356.42,2991.3,1642.79,2674.67,2740.55,12775.3,29444.5,6025.77,1060.15,2639.89,18628.5,2917.49,1959.47,598.468,1527.49,1565.77,850.086,1195.52,291.23,1059.11,1571.2,7368.39,1360.99,1001.07,343.645,269.597,497.884,1652.18,5280.86,3140.35,1828.35,1469.95,1777.19,2269.4,1716.56,856.713,589.491,3192.08,4839.56,1050.06
567.988,1178.72,1287.91,2979.99,8599.29,46583.9,1928.98,9344.67,3548.94,969.767,264.221,1785.47,3248.91,2344.74,58478.4,2688.83,6954.99,5800.97,513.803,9173.06,6924.13,3287.86,1238.43,5665.66,5589.9,2779.62,3950.54,3025.64,12825.3,32619,1182.99,3416,2768.18,16382.4,533.436,1329.96,1428.56,1759.71,2397.36,1166.14,679.951,1369.47,1886.84,4061.84,2338.54,2272.07,2176.24,908.145,1966.4,453.003,2933.1,7261.9,3294.7,1084.31,2056.22,1510.65,2368.44,1279.14,938.712,2157.19,3965.3,3244.38,2511.29
3291.68,2495.72,1503.97,4046.32,1623.47,53737.6,7538.88,5620.2,2708.12,1059.56,1978.88,1262.97,1960.15,1747.15,51342.9,1149.88,1224.06,9886.44,5765.33,13231.8,3903.91,4280.75,3359.08,7569.79,1602.54,1880.52,8034.11,2347.26,7511.38,34468.5,1095.02,2536.72,13375.3,11978.2,1179.22,1037.86,1351.52,1813.57,4178.98,541.993,1362.06,934.788,1215.79,3477.89,6691.49,3716.16,655.887,1837.77,1617.16,1207.44,1394.27,6749.15,3758.62,2136.86,1836.09,2059.08,1514.93,2232.33,824.821,1806.94,4616.76,3741.68,1647
2975.81,6923.34,2690.96,3370.81,1212.32,68027.9,9667.45,2787.97,3805.92,2211.14,2803.71,3393.79,3479.58,5279.17,43770.5,14196.3,3126.85,5764.82,4658.83,8480,16930.4,2153.92,6753.01,3469.5,9682.69,1365.1,1972.73,6792.39,31541,21246,4635.96,3660.67,5078.06,14287.5,4407.62,1910.5,2878.09,1135.09,3354.13,3298.16,923.699,787.348,1876.42,7316.46,3938.15,2414.09,1688.7,1068.1,1524.5,672.658,2871.76,7999.26,4172.22,3144.77,1577.83,2787.92,1642.42,3738.71,871.729,1387.89,4375.77,2274.8,1526.25
1668.79,3027.42,4667.6,2900.61,2256.97,52861.4,2904.5,3910.81,1401.97,5759.05,1213.36,2981.23,2563.52,1866.62,50545.6,819.328,748.869,8217.12,1887.05,5279.6,11978.9,7603.63,2501.96,7766.41,1418.14,4018.19,1953.72,3317.44,9728.62,31708.7,962.175,1783.51,11236.9,9990.55,3596.41,1806.02,721.56,1473.4,1541.19,1412.71,1650.23,1107.17,870.382,2834.66,6170.71,1813,959.296,1275.16,996.49,1067.57,3816.43,4182.54,2641.61,2420.84,3111.56,998.396,1283.56,627.719,1337.84,1478.04,4579.86,3280.6,1099.66
3826.13,1485.88,3380.96,435.47,1918.88,47557.2,7746.33,4119.6,3622.13,5034.22,1450.77,1224.84,2558.48,655.826,47741.1,760.713,1589.43,8884.32,2080.49,6963.43,7714.92,10897.5,3315.92,1363.23,1407.72,4754.52,3609.29,6185.29,5915.25,28772.5,4030.42,4226.9,13199.5,5809.41,2280.37,1464.92,542.865,2679.42,1179.19,375.432,333.698,1358.43,559.125,1662.76,5172.37,1181.9,492.415,1788.07,489.541,483.66,967.084,5197.66,1663.51,2170.75,1757.47,515.828,2328.05,603.042,540.155,1484.45,3577.72,821.362,3285.61
6592.74,3276.91,3718.88,2607.3,1426.94,62320.4,5228.42,5294.63,5000.44,1428.46,796.869,2975.35,3193.81,219.161,52208.1,2913.1,7284.04,5193.92,13829.3,7343.78,8189.17,7967.64,992.483,8006.19,2025.45,3466.91,6245.6,2154.28,17661.2,34162.3,898.481,3128.5,10653.9,6722.13,2713.29,3350.53,1918.87,1445.48,2377.72,2283.95,1558.63,267.897,691.171,2609.75,7806.42,5408.64,679.143,536.647,1099.51,791.883,3759.4,4244.19,7039.63,1910.87,1465.01,1008.78,2398.33,848.423,2898.81,1326.35,5066.72,1006.14,2884.77
3268.81,2714.54,2058.55,2319.97,2484.95,57155.2,1472.4,6342.07,1375.49,1404.54,2102.19,1488.2,5048.89,714.608,45942.2,6373.06,4861.78,5192.7,5247.05,9611.82,2653.67,3982.14,8556.62,4347.34,4020.51,3684.3,3944.61,3874.7,26032.6,22958.5,1035.64,1839.24,11834.4,4594.4,1935.61,3016.62,1028.93,2452.79,1709.49,1074.43,811.597,784.706,653.282,6033.75,3468.09,1120.06,1129.39,1582.52,585.168,658.383,3383.82,4985.25,3544.64,1376.33,1420.57,781.776,1820.61,1864.43,1830.19,3945.72,4718.98,699.094,1782.68
7277.35,7911.73,3139.31,1930.84,7301.62,62486.6,2629.33,516.522,1547.22,5851.13,2162.35,1935.91,3740.53,1918.93,49492.7,3658.75,3654.66,3366.56,18463.9,6843.7,4400.75,8578.05,3201.73,5184.97,7350.4,3327.41,2731.39,1336.48,23628.6,27673.5,1213.34,2708.3,17772.8,4101.48,2372.75,3316.76,1016.77,782.585,2784.72,717.637,1717.23,1716.44,600.541,8891.25,2251.74,2712.83,700.274,255.308,955.016,1611.67,2500.54,9349.72,3921.26,1252.69,2316.71,756.005,1480.51,1208.14,2631.04,1389.51,8156.94,2896.52,4168.49
5218.82,1416.04,3735.92,3092.81,4331.8,46965.4,7777.05,1637.29,4778.69,1926.08,1503.64,2165.91,2393.92,3174.86,49050.2,6036.46,10271.8,8403.18,294.614,6430.81,5592.78,13256.1,2172.97,2429.12,5801.78,3353.06,3311.99,4140.11,18097.5,28045.2,3882.95,989.017,9824.13,4220.19,4299.4,1458.01,1033.2,716.036,1698.01,2714.87,276.977,737.293,1347.42,6224.66,3207.12,927.082,1899.24,434.796,914.656,610.991,1442.01,8568.04,2172.35,392.014,2761.25,549.222,1826.76,1193.95,2533.7,1499.49,6864.46,2103.75,2978.79
1110.39,2977.25,2592.97,4736.57,2248.19,63382.8,793.783,3054.43,1641.01,769.449,1707.96,1897.68,3177.53,563.368,52713.6,8264.52,1888.93,2921.72,712.166,17919.6,3371.5,6534.62,2829.5,6494.85,8811.21,1644.21,2532.41,4596.54,8364.23,35046.3,4666.86,2676.34,11454.4,6602.11,3541.92,1521.74,1288.11,250.906,3196.53,1533.37,452.609,1337.53,895.856,2221.5,5883.94,481.578,1718.09,1798.9,578.749,999.125,1206.65,11112.7,656.244,1342.07,1195.73,963.697,2548.53,904.91,1318.89,870.207,2462.16,6321.44,2561.12
1561.37,1396.7,3897.82,1510.13,943.251,48764,2710.12,1651.17,7985.53,779.078,5542.4,1632.37,849.876,3759.07,44274.1,7142.07,2293.05,1557.99,12034.5,2930.37,5248.88,9765.97,1971.98,3611.02,6076.93,3494.4,4058.05,2981.97,9294.35,28231.6,1758.68,3131.65,5146.58,19281.3,2603.12,902.507,2353.9,641.221,1280.76,2155.7,3168.54,739.285,405.557,7991.1,3679.94,1488.81,1550.18,674.962,458.32,1660.95,2700.82,11588.3,919.91,2319.79,1818.75,1860.35,1458.86,1892.96,924.899,2504.01,6463.69,1195.91,2991.35
1505.73,4754.22,2485.53,7626.26,2974.3,68013,1977.07,3097.38,4771.45,2856.61,2038.97,4589.01,1749.48,7764.62,72632.6,1968.56,1690.52,3079.06,9372.83,6348.07,8663.62,4766.6,4774.81,6606.99,8832.69,2005.5,6920.37,11674.4,6175.97,34146.6,2709.5,1168.36,18000.3,8736.7,2094.61,1087.09,928.62,1892.3,5087.88,1493.34,865.537,899.24,1780.66,6343.17,9057.59,1208.48,1277.86,2037.45,762.973,523.368,7472.25,4008.14,7425.44,1364.11,1171.34,1139.5,3650.95,1461.59,2002.82,675.865,6419.95,2590.38,6076.8
7692.15,4152.52,2056.22,3705.09,3596.46,52729.5,19194.6,7996.95,3076.04,4323.29,2398.38,762.505,6935.05,2525.45,60728.8,8553.98,7882.35,5709.99,998.632,20370.3,4270.61,4314.98,5782.62,5064.89,4544.25,860.073,6015.11,9818.31,25071.4,17712,971.908,3364.32,16721.3,10284.5,2568.58,1703.93,943.408,1322.2,5394.16,1225.5,1071.6,1544.67,1056.03,4887.2,5182.25,3701.81,1555.99,700.364,1011.1,574.99,6004.21,2702.19,4122.7,7409.31,1651.66,987.065,1110.4,1072.44,2441.3,1837.37,6128.56,2623.83,3378.93
1835.74,3426.24,1349.38,855.948,1728.19,46334.4,7824.83,7761.09,1909.44,2927.18,1850.71,870.205,1943.33,1123.15,52281.1,6651.4,4203.93,5341.17,5041.89,9832.58,4121.84,5021.02,10623.7,1543.25,2306.41,2901.64,3514.27,3330.13,26048.7,18303.9,6333.95,1543.21,5119.68,16987.5,1438.75,1533.48,1000.6,2342.14,2691.31,2316.11,507.093,1848.78,1828.66,2504.32,4573.88,1247.3,1675.54,896.091,616.952,1423.47,2239.69,7468.27,863.739,2732.22,3670.28,983.015,1347.44,1078.45,1333.57,2450.05,2114.06,7579.78,3461.42
1476.51,6925.69,2401.44,2234.04,3198.5,57880.3,2056.12,2818.69,9474.96,725.597,1693.03,990.161,2426.58,8398.66,50094.7,6599.56,2124.75,11268.9,9384.79,7724.68,6408.21,3864.58,4647.42,2631.88,9878.44,2908.3,2312.03,12304.2,14067.8,28029.5,1213.66,5360.73,13056.6,7281.99,617.186,877.007,2050.25,1867.02,4479.91,1258.28,769.677,1101.05,2138.47,3733.7,9090.5,1510.88,1081.82,899.526,1103.91,2577.91,2049.43,8257.14,2012.45,2461.12,2732.51,1915.43,3332.39,852.173,2593.85,1804.27,6664.08,2683.54,2350.44
1276.3,4661.68,2189.46,1034.54,4448.58,58329.1,2840,1563.12,3979.84,885.093,1210.34,1136.01,3753.28,3478.16,40437.4,5582.81,5363.77,5179.25,4106.78,4497.93,8605.96,5154.67,5076.93,1638.49,9440.74,2997.36,5062.79,3707.54,11984.8,19747.6,5094.45,2540.07,16460.7,7897.14,1399.11,1354.35,2414.76,2235.17,2270.14,1360.6,372.292,930.035,618.111,2821.39,5501.46,1225.33,2518.45,336.961,780.144,1081.84,2436.79,2137.83,5819.41,2866.02,1345.24,819.514,3096.02,1281.09,604.436,2370.25,6177.85,700.722,2355.55
3117.28,4107,2048.22,1002.95,2345.64,56438.2,3167.77,6214.5,7352.62,1711.57,2029.61,2457.57,765.996,6768.92,50630.9,3281.02,1874.2,6623.19,2878.74,17497.4,4263.21,6030.48,2487.91,8236.11,3385.06,1653.99,2246.28,5441.43,25708.6,20828.5,2011.62,1445,16827.9,7518.94,639.03,3182.54,1162.99,1627.37,1416.22,1839.88,1339.6,1538.78,661.16,4276.12,8887.83,2026.09,1090.69,1378.68,655.27,935.746,3505.22,2490.04,7409.83,2506.57,2771.21,2192.59,1694.25,1386.79,766.585,2503.52,6754.96,1166.71,3930.94
4799.39,6484.37,1610.69,950.781,8459.41,85700.2,2964.09,1146.81,1693.94,3330.07,3128.27,1099.6,2454.88,7109.66,65399.1,6330.44,3146.15,1277.6,6407.66,15682.1,13286.8,8786.81,6285.54,6629.99,3751.62,1685.79,1212.03,10145.9,12862.4,44992.1,1608.02,2059.05,15996.5,5132.19,3939.4,2828.22,1695.23,1619.56,2499.46,1460.35,1808.25,2187.29,1908.09,2924.34,8975.91,2007.01,1742.46,412.979,1413.5,675.673,3289.02,4929.7,9926.44,2193.87,2325.77,1673.37,3435.73,3016.61,1618.56,1600.77,8421.99,2445.84,8896.01
3323.91,1583.59,4118.45,2963.45,2608.83,42757.5,5774.48,7681.87,2986.27,2366.63,1138.42,2696.63,2285.06,3366.41,50530,1773.08,6104.51,2760.25,4771.75,7480.65,4061.29,11251.6,2329.4,4681.69,6656.41,1495.41,3814.47,1540.29,17877.3,33260.6,1752.14,1959.98,5103.72,9622.54,1452.3,836.687,2624.7,877.798,2933.24,694.678,982.397,1087.06,1035.67,4323.72,4042.89,2112.56,3056.45,663.806,438.947,700.468,1879.9,6575.18,1806.8,3433.91,1130.4,1417.71,2277.97,1925.22,1002.57,1535.03,8532.82,1876.27,1529.88
3694.74,2452.13,2276.54,3326.32,3145.49,62190.4,11225.1,5535.68,2541.13,2652.61,2635.42,2704.25,2509.53,2918.92,60022.2,5945.02,3969.86,4328.69,7329.78,9467.28,5014.95,8088.38,9072.87,4775.4,4924.75,3370.49,2960.57,5113.05,17549.1,41427,1842.6,3705.73,5950.95,12895.9,1117.46,2250.55,1622.23,2468.43,1219.03,2265.37,1246.11,1472.35,422.913,7579.42,4250.74,2566.48,1227.25,1540.98,979.739,869.719,3616.21,5379.94,4202.34,1650.75,2969.45,2221.13,2617.5,1543.98,926.145,1541.24,7806.9,2679.59,3890.19
2738.36,3125.56,5704.16,2809.69,1231.32,58837.3,3193.86,6237.76,4540.21,1003.28,2122.79,2630.54,5428.89,5704.26,46969.2,1847.87,8486.15,10858.5,2044.8,9104.06,5688.22,10213.7,3160.33,6164.51,1477.03,2334.46,6673.06,898.45,22097.7,26547.4,2210.66,4525.86,9653.83,13659.5,2174.74,1463.86,1619.18,2591.15,2769.35,731.819,1519.89,733.948,955.841,4708.68,5361.09,3819.59,1120.78,643.833,818.609,761.385,4349.3,6246.36,2709.64,1517.06,724.371,3584.9,1404.18,1246.69,1316.1,1430.72,6979.52,2228.86,4455.7
1297.89,2023.04,2643.67,3579.03,1715.34,76173.4,1200.69,18137.7,3426.04,4465.01,1079.22,2158.55,4975.94,7431.07,56129.3,7620.67,5665.6,9047.81,15064.4,2452.18,7783.7,9547.51,9100.32,5651.3,5863.03,2849.59,4840.5,7649.15,20741.9,29194.9,5434.77,3667.26,7611.76,14382.5,4929.68,3056.56,837.567,3186.05,4271.27,1143.02,2377.55,2462.93,1595.25,3331.19,8870.88,5464.84,3951.01,362.431,647.312,1236.61,1928.17,7266.78,12210.8,3176.05,2458.31,1452.51,726.079,1515.51,3401.54,1363.03,9761.07,7309.83,3495.93
2091.34,2156.71,1360.49,1816.67,1287.61,66213.6,641.957,2844.37,4275.01,3369.66,2050.08,2970.45,919.797,3171.96,58155.1,5855.61,3518.37,1400.7,3572.31,1871.1,14113.6,9018.98,2342.51,7320.62,3804.84,1470,3470.33,2901.03,10869.4,36889.5,402.131,1442.15,13776,9551.73,2707.46,1389.61,1255.61,1334.22,2345.32,1209.65,1226.31,920.399,1391.47,3156.8,6144.8,743.96,3032.09,107.402,1359.78,453.523,899.632,6613.67,4225.59,1237.98,2500.24,2202.13,701.504,872.086,1582.56,1600.5,5062.84,989.119,1430.26
1098.37,3466.16,3901.94,2698.35,12488.7,53752.6,21945.5,9522.28,2437.08,1324.08,2158.7,2785.7,2362.06,5055.07,71187.9,967.465,10107.4,10511.1,8363.79,920.64,11169.4,6669.07,5623.64,5561.72,10446.6,1884.5,3459.15,4046.69,21358.6,43056.6,986.065,2636.35,5158.23,16613.4,1108.1,2087.7,1915.78,1066.15,3070.89,1496.55,1192.76,1770.78,2456.75,2085.69,8806.41,3187.99,800.894,782.013,1029.12,1970.94,4982.63,5281.65,3905.02,2545.29,1826.28,1048.66,1850.44,3596.54,891.72,2368.05,2779.56,4244.7,1167.19
876.919,3071.15,2185.46,5232.51,4157.83,35917.8,14118.7,2213.53,1571.2,1672.15,1885.69,886.302,2237.86,3580.67,45143.8,3786.81,4063.87,7304.22,3524.85,1468.92,7508.77,3869.82,5164.18,3918.01,4825.46,1409.57,6553.72,504.959,6117.05,30909,1499.87,3805.05,13674.9,6742.94,3643.28,1704.35,1535.69,881.436,1736.33,1295.48,1056.52,666.561,724.758,3655.14,4114.88,1627.25,504.06,559.316,1144.62,1032.64,1634.56,4212.34,2885.74,936.604,1829.25,825.532,1145.83,2429.52,1675.21,1323.72,865.38,3796.08,1034.17
2952.69,2401.62,7875.79,4632.23,807.433,54652.9,29086.2,2110.9,1541.55,4586.87,2547.7,2468.52,5805.23,5514.03,49931.4,7685.24,12945.4,4108.48,1918.72,10741.1,17548.1,2789.82,9600.76,4236.32,6510.81,3015.54,3585.29,6296.61,31110.1,19567.2,1589.82,13455.2,8259.55,5116.66,4792.12,1251.41,5306.16,956.669,3802.32,2960.23,1924.68,1073.86,1054.57,6646.6,5876.61,4344.49,1980.52,354.467,2029.78,966.207,5543.61,8972.09,3728.38,4142.37,2786.58,1789.31,4599.68,810.897,2839.52,4631.18,3063.04,3943.55,5254.6
2037.54,1083.16,4023.3,4806.09,2856.46,63509.7,13524.6,1071.64,1091.57,877.544,1770.96,3103.65,2774.53,3987.18,59353.5,2833.29,7345.69,1389.84,9501.29,14731.6,2744.35,3875.32,5202.88,9894.81,5218.71,3297.32,1923.45,13034.8,4592.4,43576.7,2906.91,5835.15,4330.71,11578.1,1806.98,1721.69,1884.08,1425.86,5814.72,432.56,1755.11,868.677,1923.96,6629.12,2430.55,4139.73,2421.92,771.152,681.614,824.794,4016.53,7155.59,4081.16,1958.63,2060.06,1089.19,2208.02,552.239,2928.29,1301.63,3507.29,6530.56,2346.42
3544.14,2598.73,2644.04,2523.71,1083.47,48765,16641.7,6352.06,3515.77,1119.84,2107.57,2106.39,2496.96,2046.33,43258.6,3564.52,17716.2,7781.71,4547.82,6673.39,3193.58,4698.67,7344.14,3572.98,910.909,6256.03,3774.62,13770.5,9448,22834.1,3095.74,4295.45,12729.1,8613.65,4105.36,2012.14,1649.09,949.441,5725.09,504.903,1197.96,1566.54,2037.43,4846.76,1742.79,3445.83,873.433,428.276,1172.79,1471.09,2066.89,5098.27,3743.41,2159.71,2565.34,2876.09,1510.68,864.735,808.434,1123.32,3756.82,4904.21,1006.93
1463.24,945.299,2639.01,2679,2113.44,62171,2233.12,2167.8,4873.45,3076.91,1317.39,2319.47,1404.84,1924.13,49868.3,2137.63,2339.83,12557.1,7789.44,4233.61,6888.27,4274.99,3916.07,7641.5,2970.45,5618.26,4365.87,7577.88,5465.65,37727.1,2707.96,1663.99,8922.62,10084.8,678.305,1163.77,1415.27,1513.65,2971.97,1574.55,1107.65,372.219,698.948,8903.74,3024.63,1032.44,1670.62,1318.81,424.425,1044.94,2830.27,9287.65,1066.42,1349.12,2399.01,1371.42,2304.12,2095.96,1127.56,2090.7,4576.33,4548.21,542.909
6405.07,2199.33,1942.41,1369.35,1502.06,46889.3,2031.64,1990.11,6864.39,984.139,735.02,534.968,4434.32,1626.33,45212.7,4498.58,4222.16,3764.47,2076.51,9740.33,2114.82,15308.3,1029.04,2861.4,5598.38,1129.62,1577.16,4747.95,4299.74,35692.2,1225.71,2921.73,5239.12,10099.1,2854.63,1573.2,1020.04,777.851,3833.93,1054.9,1021.02,685.22,1587.79,5198.26,1433.74,2581.44,1870.3,1334.61,243.44,912.524,2381.79,4483.13,1663.79,3110.48,646.565,1872.31,2258.58,623.655,1183.24,1169.94,3219.41,2303.01,1628.82
2382.12,6737.8,5027.95,2657.93,5023.3,57650.1,1675.48,2024.32,4653.88,2943.6,2931.35,1359.82,3454.55,7942.35,44164.3,5018.13,6905.1,5671.24,5440.65,5659.78,5463.33,18245.6,744.609,8854.53,2542.47,844.9,3893.02,1617.61,19777.4,29736.5,5489.01,1855.49,5681.03,17672.5,2078.29,1236.77,1287.27,1620.98,1069.16,2563.68,1377.55,769.788,1882.99,5551.36,2300.91,4224.05,688.348,802.009,529.4,526.139,2047.83,5276.64,6926.44,1809.4,2040.2,897.557,1660.21,596.762,1229.9,1959.81,2859.05,6264.27,2165.95
2971.51,2998.78,3700.36,3653.81,1716.43,70351.9,421.185,3888.01,1659.19,3045.06,1357.88,969.871,3651.84,843.493,46773.5,3480.98,7382.77,6329.25,3517.74,7882.72,12899.2,4791.11,3180.13,5111.66,2536.25,6455.09,2185,6011.39,16145.7,30058.7,4276.23,2195.4,7812.39,12773.2,578.081,1624.58,855.8,2131.77,4677.02,1249.93,1455.36,2021.93,2663.56,1636.33,7778.88,3006.54,454.984,1906.9,508.487,1159.5,2978.27,7995.31,4631.82,2197.95,1534.22,2141.86,1229.68,1934.48,1781.25,941.449,6466.6,2947.41,2606.98
3667.74,1835.25,4790.01,2730.13,4791.22,57289.3,2298.9,4335.08,5454.53,1363.52,2858.64,1243.36,1414.68,4539.9,47611,3158.16,18212.4,3027.47,2137.31,7678.58,10719.1,7645.85,4234.27,4073.6,5437.64,2185.28,2789.75,9060.85,6328.92,34717.2,3194.93,4671.41,4422.49,12612.5,8943.89,1137.56,651.434,1525.14,1993.46,2757.99,914.56,660.516,1050.11,1264.63,6881.65,4539.98,1072.6,899.737,1836.43,1128.64,1902.92,4883.4,5231.27,2961.25,2140.43,878.399,1237.16,2240.27,1019.9,3165.64,3279.77,3344.16,2299.83
6397.85,2665.14,1689.94,2708.26,2091.51,52067.8,1355.41,7577.85,6498.88,870.11,1425.13,1182.42,1726.05,1710.3,48638.1,9739.57,3102.82,11326.9,1239.91,11009.9,4965.42,5801.37,1622.3,4243.8,3789.94,1480.21,7580.61,2943.8,23280.9,21964.7,2244.61,2590.97,6100.23,10660.2,395.249,3875.44,2006.38,688.509,3491.84,954.984,1738.91,1575.4,1378.97,956.946,4553.49,2313.19,1275.44,875.706,426.918,703.436,938.761,8216.27,1825.89,1588.64,1079.15,2397.42,608.452,1713.07,3907.09,1371.62,3680.94,1991.34,4652.86
1522.86,10636.8,2331.88,1304.7,727.904,55205.1,13133.4,6747.83,2385.3,1937.62,1627.92,1070.1,2488.88,2654.35,59189.8,1565.3,4397.93,1374.18,14197.2,12731.6,8189.11,4800.44,3670.62,10867.7,2792.13,1689.72,2556.12,5283.67,11554.1,33911.4,3107.39,4732.91,8088.42,12015.5,2494.4,704.438,2369.94,1659.05,4210.55,2479.47,2017.31,998.701,785.706,1617.49,9154.83,3587.91,829.792,1572.83,384.383,989.707,960.447,8167.33,7688.86,2216.07,3903.87,1507.1,1711.09,2486.41,903.342,1497.63,5726.75,3005.1,2851.94
3350.88,2983.39,2455.23,1500.58,2099.24,53532.8,8656.48,13594.3,759.106,3009.14,1257.85,2037.75,5587.44,2233.32,43002.3,12320.4,2308.77,1707.88,9795.94,8866.75,4214.63,10258.4,1624.26,4777.24,8113.43,4404.37,2896.95,4053.11,18166.8,29462.4,2830.44,5581.96,7841.52,6753.98,3778.17,1639.5,1549.69,2634.1,1709.55,698.398,814.612,1130.97,654.779,5058.67,1726.52,2781.17,2299.34,280.745,1490.69,1513.32,720.033,4587.27,5495.97,992.801,804.729,1923.66,3053.39,739.027,1232.59,2002.37,1720.47,1816.88,1315.89
2090.23,8477.25,1138.8,1046.81,2032.68,53580,7420.92,4779.29,2312.56,2698.52,1258.92,2270.24,3715.81,1067.13,50390.7,819.432,2504.97,13855.1,2653.09,9645.3,2599.45,12444.1,2847.39,5560.86,5483.64,5677.26,515.461,3519.95,16750.6,32862.6,1277.36,3079.9,6667.31,13037.9,4271.12,559.403,2377.03,965.782,3589.29,1704.33,693.224,1507.87,788.865,6950.18,2352.01,2744.52,2854.09,1403.51,218.96,935.54,3754.83,6904.2,2501.61,1537.35,3044.33,1788.53,922.171,2918.65,1764.74,650.775,6334.43,5571.02,608.452
2856.38,5706.56,1184.05,3175.57,3881.55,73927.5,1885.09,1982.75,3298.44,2161.88,1434.61,1350.58,5049.78,1549.71,53493.1,6233.04,6357.01,671.95,19311.2,4658.3,3899.86,12044.1,5374.81,9180.74,4170,2505.66,5571.15,2893.54,8067.13,39566.6,4895.33,3096.87,12034.5,10139.5,1159.27,2723.65,1242.95,2358.53,4357.11,1497.51,1025.53,1337.87,1835.32,9589.98,2847.42,1281.63,2857.8,428.576,494.177,1467.1,2087.87,6590.45,5144.19,2038.08,3121.09,2277.86,2843.41,1439.56,809.992,767.826,3514.57,4714.9,974.193
1046.33,3139.59,986.322,2360.72,2031.81,53997.2,6141.85,3687.09,2881.33,4167.61,2615.17,3249.75,1563.39,1292.31,32119,8872.29,12635.1,1161.38,6525.57,5676.13,8789.84,1952.16,4279.82,4358.14,5260.65,4680.51,1420.95,1275.18,15929.3,34282.4,3022.26,812.501,4746,9332.86,4662.36,1713.23,570.067,1267.55,2142.29,1268.1,1045,1168.3,1003.01,6695.76,1533.63,2611.7,984.044,895.471,389.242,1245.41,2678.61,5448.59,2388.46,892.302,2064.88,1802.64,2099.27,1301,1335.88,2045.16,1122.22,2244.63,5507.77
3740.87,2451.33,4411.51,3117.1,4601.18,58044.8,3898.88,4373.04,908.352,4093.57,2243.44,2169.23,2104.37,580.394,43291.3,1551.87,22730.6,1281.69,2346.05,16334.1,2572.39,9526.1,1593.98,5790.53,3901.76,3543.45,2010.65,7267.92,5076.28,39207.7,5386.67,817.369,4910.34,17886.5,3076.51,867.324,471.17,1198.77,3591.99,733.21,1294.59,846.254,677.471,5787.13,4958.24,674.678,1342.82,272.085,419.649,541.35,3181.79,3408.9,5451.11,3536.88,839.461,1453.09,950.937,1199.38,1457.5,2809.05,1201.49,3833.78,2214.04
5252.42,4021.87,904.508,1731.42,1916.51,64080.6,6221.15,4070.48,3531.17,1526.55,2518.94,1403.02,7236.52,1371.44,38424.4,5173.02,26285.9,1783.77,3112.14,6330.89,8475.48,5032.16,2845.24,10530.6,4101.25,4812.25,1942.25,13629.8,6439.1,32374,2862.63,3097.22,11134.1,4088.77,5511.73,3725.53,1062.91,1377.22,2934.37,1291.82,1218.72,1207.32,521.516,4538.24,4109.38,3544.54,606.69,618.426,406.563,562.796,1475.87,8907.17,1763.35,3853.73,772.973,963.348,2151.08,419.019,3719.2,1344.62,1126.21,2625.39,2518.17
4360.27,2100.85,1044.38,1017.52,3629.16,47520.7,14707.1,1837.57,1429.97,1309.18,2740.89,2322.4,7036.98,2282.25,28215.4,2112.06,29496.1,1487.9,3421,7823.82,4778.41,6458.76,6084.74,5474.88,9131.84,1303.21,977.983,3796.32,5100.2,37559.8,2549.4,9189.88,8875.85,4302.21,3172.13,1488.17,1838.95,2062.38,2955.97,1152.69,1326.07,1285.45,648.228,5316.81,4591.46,682.072,1781.72,1103.26,463.286,1539.38,4493.85,4393.57,3572.15,1949.98,1687.23,1257.57,3459.53,150.69,1540.44,2358.76,3748.91,818.301,2429.99
4601.03,4586.37,2384.55,2394.56,7626.07,49980,11793.8,1364.4,12158.5,1278.27,887.289,2645.4,4456.5,2068.47,33417.9,13689.4,22952.9,1257,2036.14,11957.7,3811.61,4670.53,3951.88,4806.64,11978.4,1621.48,4533.92,761.865,7333.93,43872,996.452,3624.91,10938.9,4876.77,3409.84,2288.78,2749.23,1234.16,2025.84,977.617,2590.92,1414.22,596.328,4895.95,7282.06,1501.71,396.198,2216.54,660.567,698.026,1857.28,10642.3,1197.37,1673.65,2768.63,1487.13,1932.16,381.119,1405.83,4364.46,5458.85,1639.16,1370.48
